Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
1,71.4,71.89,0.4899999999999949,0.4899999999999949
2,70.72,72.38,1.6599999999999966,1.6599999999999966
3,71.32,71.6,0.28000000000000114,0.28000000000000114
4,71.52,71.75,0.23000000000000398,0.23000000000000398
5,71.55,71.99,0.4399999999999977,0.4399999999999977
6,71.89,72.3,0.4099999999999966,0.4099999999999966
7,71.93,72.27,0.3399999999999892,0.3399999999999892
8,71.68,72.17,0.4899999999999949,0.4899999999999949
9,72.48,72.04,-0.4399999999999977,0.4399999999999977
10,72.34,72.13,-0.21000000000000796,0.21000000000000796
11,71.95,72.61,0.6599999999999966,0.6599999999999966
12,70.64,72.21,1.5699999999999932,1.5699999999999932
13,70.77,71.95,1.1800000000000068,1.1800000000000068
14,71.2,71.59,0.39000000000000057,0.39000000000000057
15,71.1,71.94,0.8400000000000034,0.8400000000000034
16,70.25,72.09,1.8400000000000034,1.8400000000000034
17,72.2,71.92,-0.28000000000000114,0.28000000000000114
18,71.41,71.9,0.4900000000000091,0.4900000000000091
19,71.14,71.65,0.5100000000000051,0.5100000000000051
20,71.94,72.13,0.18999999999999773,0.18999999999999773
21,71.35,71.66,0.3100000000000023,0.3100000000000023
22,71.25,71.85,0.5999999999999943,0.5999999999999943
23,71.56,71.68,0.12000000000000455,0.12000000000000455
24,71.52,71.98,0.46000000000000796,0.46000000000000796
25,73.29,71.89,-1.4000000000000057,1.4000000000000057
26,71.64,71.81,0.1700000000000017,0.1700000000000017
27,71.5,71.85,0.3499999999999943,0.3499999999999943
28,71.96,72.02,0.060000000000002274,0.060000000000002274
29,72.42,72.03,-0.39000000000000057,0.39000000000000057
30,71.73,72.5,0.769999999999996,0.769999999999996
31,71.75,71.67,-0.0799999999999983,0.0799999999999983
32,71.93,72.29,0.35999999999999943,0.35999999999999943
33,71.28,72.09,0.8100000000000023,0.8100000000000023
34,71.7,72.05,0.3499999999999943,0.3499999999999943
35,71.53,72.19,0.6599999999999966,0.6599999999999966
36,71.48,72.13,0.6499999999999915,0.6499999999999915
37,71.95,71.85,-0.10000000000000853,0.10000000000000853
38,71.31,72.73,1.4200000000000017,1.4200000000000017
39,71.81,72.17,0.35999999999999943,0.35999999999999943
40,71.61,72.51,0.9000000000000057,0.9000000000000057
41,71.51,72.77,1.259999999999991,1.259999999999991
42,70.72,72.62,1.9000000000000057,1.9000000000000057
43,71.72,72.4,0.6800000000000068,0.6800000000000068
44,71.19,71.9,0.710000000000008,0.710000000000008
45,72.05,71.84,-0.20999999999999375,0.20999999999999375
46,71.86,71.85,-0.010000000000005116,0.010000000000005116
47,71.91,72.75,0.8400000000000034,0.8400000000000034
48,71.95,72.01,0.060000000000002274,0.060000000000002274
49,71.12,71.87,0.75,0.75
50,71.27,72.05,0.7800000000000011,0.7800000000000011
51,71.51,72.17,0.6599999999999966,0.6599999999999966
52,71.54,72.08,0.539999999999992,0.539999999999992
53,71.58,71.59,0.010000000000005116,0.010000000000005116
54,71.51,71.92,0.4099999999999966,0.4099999999999966
55,71.31,71.86,0.5499999999999972,0.5499999999999972
56,71.33,71.62,0.29000000000000625,0.29000000000000625
57,71.17,72.25,1.0799999999999983,1.0799999999999983
58,71.73,72.04,0.3100000000000023,0.3100000000000023
59,71.51,71.99,0.47999999999998977,0.47999999999998977
60,71.64,72.65,1.0100000000000051,1.0100000000000051
61,70.92,72.0,1.0799999999999983,1.0799999999999983
62,71.17,71.86,0.6899999999999977,0.6899999999999977
63,71.55,72.25,0.7000000000000028,0.7000000000000028
64,71.31,72.49,1.1799999999999926,1.1799999999999926
65,71.41,72.69,1.2800000000000011,1.2800000000000011
66,72.18,72.04,-0.14000000000000057,0.14000000000000057
67,72.0,72.01,0.010000000000005116,0.010000000000005116
68,71.43,72.56,1.1299999999999955,1.1299999999999955
69,71.5,72.28,0.7800000000000011,0.7800000000000011
