Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
117,66.64,57.69,-8.950000000000003,8.950000000000003
118,66.87,57.92,-8.950000000000003,8.950000000000003
119,67.18,57.78,-9.400000000000006,9.400000000000006
120,67.4,57.46,-9.940000000000005,9.940000000000005
121,67.3,57.84,-9.459999999999994,9.459999999999994
122,67.62,57.16,-10.460000000000008,10.460000000000008
123,67.32,57.37,-9.949999999999996,9.949999999999996
124,67.82,57.66,-10.159999999999997,10.159999999999997
125,67.3,57.52,-9.779999999999994,9.779999999999994
126,67.57,57.66,-9.909999999999997,9.909999999999997
127,68.09,58.06,-10.030000000000001,10.030000000000001
128,67.69,57.65,-10.04,10.04
129,67.54,57.93,-9.610000000000007,9.610000000000007
130,68.14,57.34,-10.799999999999997,10.799999999999997
131,67.72,57.95,-9.769999999999996,9.769999999999996
132,67.53,57.72,-9.810000000000002,9.810000000000002
133,68.74,57.96,-10.779999999999994,10.779999999999994
134,68.74,58.19,-10.549999999999997,10.549999999999997
135,68.0,58.05,-9.950000000000003,9.950000000000003
136,67.78,57.43,-10.350000000000001,10.350000000000001
137,69.08,57.78,-11.299999999999997,11.299999999999997
138,68.07,58.06,-10.009999999999991,10.009999999999991
139,67.12,57.97,-9.150000000000006,9.150000000000006
140,67.24,57.31,-9.929999999999993,9.929999999999993
141,67.94,57.4,-10.54,10.54
142,67.95,57.58,-10.370000000000005,10.370000000000005
143,67.07,57.54,-9.529999999999994,9.529999999999994
144,67.14,57.39,-9.75,9.75
145,67.72,58.2,-9.519999999999996,9.519999999999996
146,67.14,58.35,-8.79,8.79
147,67.82,57.99,-9.829999999999991,9.829999999999991
148,67.36,57.81,-9.549999999999997,9.549999999999997
149,67.8,57.45,-10.349999999999994,10.349999999999994
150,67.7,57.45,-10.25,10.25
151,67.59,57.95,-9.64,9.64
152,67.82,57.49,-10.329999999999991,10.329999999999991
153,67.26,57.47,-9.790000000000006,9.790000000000006
154,67.31,57.74,-9.57,9.57
155,67.75,57.58,-10.170000000000002,10.170000000000002
156,67.89,57.68,-10.21,10.21
157,67.09,57.79,-9.300000000000004,9.300000000000004
158,67.75,56.98,-10.770000000000003,10.770000000000003
159,68.4,57.18,-11.220000000000006,11.220000000000006
160,67.97,57.44,-10.530000000000001,10.530000000000001
161,68.1,57.06,-11.039999999999992,11.039999999999992
162,67.72,57.5,-10.219999999999999,10.219999999999999
163,67.3,57.41,-9.89,9.89
164,66.84,57.34,-9.5,9.5
165,67.42,57.63,-9.79,9.79
166,67.01,57.29,-9.720000000000006,9.720000000000006
167,67.96,57.68,-10.279999999999994,10.279999999999994
168,67.52,57.85,-9.669999999999995,9.669999999999995
169,67.43,58.01,-9.420000000000009,9.420000000000009
170,67.93,57.78,-10.150000000000006,10.150000000000006
171,67.65,57.74,-9.910000000000004,9.910000000000004
172,67.18,57.75,-9.430000000000007,9.430000000000007
173,67.53,57.57,-9.96,9.96
174,67.97,57.26,-10.71,10.71
175,68.08,57.16,-10.920000000000002,10.920000000000002
176,67.71,57.42,-10.289999999999992,10.289999999999992
177,68.26,57.29,-10.970000000000006,10.970000000000006
178,68.29,57.54,-10.750000000000007,10.750000000000007
179,67.53,57.63,-9.899999999999999,9.899999999999999
180,67.85,58.11,-9.739999999999995,9.739999999999995
181,67.14,57.61,-9.530000000000001,9.530000000000001
182,67.81,57.79,-10.020000000000003,10.020000000000003
183,68.02,57.45,-10.569999999999993,10.569999999999993
184,67.4,57.44,-9.960000000000008,9.960000000000008
185,67.46,57.97,-9.489999999999995,9.489999999999995
186,67.28,57.74,-9.54,9.54
187,67.18,57.68,-9.500000000000007,9.500000000000007
188,67.33,57.36,-9.969999999999999,9.969999999999999
189,66.97,57.56,-9.409999999999997,9.409999999999997
190,66.99,57.8,-9.189999999999998,9.189999999999998
191,67.32,57.61,-9.709999999999994,9.709999999999994
192,66.64,57.71,-8.93,8.93
193,67.31,57.8,-9.510000000000005,9.510000000000005
194,67.16,58.01,-9.149999999999999,9.149999999999999
195,67.79,57.78,-10.010000000000005,10.010000000000005
196,67.83,57.46,-10.369999999999997,10.369999999999997
197,67.42,57.68,-9.740000000000002,9.740000000000002
198,66.9,57.44,-9.460000000000008,9.460000000000008
199,67.42,57.92,-9.5,9.5
200,68.29,57.76,-10.530000000000008,10.530000000000008
201,67.99,58.15,-9.839999999999996,9.839999999999996
202,67.65,58.45,-9.200000000000003,9.200000000000003
203,67.66,58.14,-9.519999999999996,9.519999999999996
204,68.04,57.81,-10.230000000000004,10.230000000000004
205,67.83,58.03,-9.799999999999997,9.799999999999997
206,67.28,57.87,-9.410000000000004,9.410000000000004
207,68.3,57.53,-10.769999999999996,10.769999999999996
208,67.34,57.75,-9.590000000000003,9.590000000000003
209,67.57,57.48,-10.089999999999996,10.089999999999996
210,67.1,57.45,-9.649999999999991,9.649999999999991
211,67.46,57.49,-9.969999999999992,9.969999999999992
212,67.18,57.4,-9.780000000000008,9.780000000000008
213,67.09,57.33,-9.760000000000005,9.760000000000005
214,67.85,58.05,-9.799999999999997,9.799999999999997
215,67.27,57.73,-9.54,9.54
216,67.31,57.9,-9.410000000000004,9.410000000000004
217,67.47,57.71,-9.759999999999998,9.759999999999998
218,67.45,57.68,-9.770000000000003,9.770000000000003
219,67.61,57.46,-10.149999999999999,10.149999999999999
220,67.6,57.87,-9.729999999999997,9.729999999999997
221,67.64,57.79,-9.850000000000001,9.850000000000001
222,67.71,57.91,-9.799999999999997,9.799999999999997
223,68.18,57.17,-11.010000000000005,11.010000000000005
224,68.57,58.38,-10.18999999999999,10.18999999999999
225,68.02,57.97,-10.049999999999997,10.049999999999997
226,68.03,58.01,-10.020000000000003,10.020000000000003
227,67.81,58.41,-9.400000000000006,9.400000000000006
228,68.17,58.11,-10.060000000000002,10.060000000000002
229,67.95,57.83,-10.120000000000005,10.120000000000005
230,68.11,58.39,-9.719999999999999,9.719999999999999
231,67.55,57.92,-9.629999999999995,9.629999999999995
232,67.84,58.0,-9.840000000000003,9.840000000000003
233,68.03,58.13,-9.899999999999999,9.899999999999999
234,68.29,58.2,-10.090000000000003,10.090000000000003
235,68.35,58.12,-10.229999999999997,10.229999999999997
236,67.8,57.64,-10.159999999999997,10.159999999999997
237,67.97,57.59,-10.379999999999995,10.379999999999995
238,67.59,57.51,-10.080000000000005,10.080000000000005
239,67.69,58.12,-9.57,9.57
240,67.01,58.31,-8.700000000000003,8.700000000000003
241,67.63,58.07,-9.559999999999995,9.559999999999995
242,67.57,57.78,-9.789999999999992,9.789999999999992
243,67.95,57.78,-10.170000000000002,10.170000000000002
244,68.08,57.83,-10.25,10.25
245,67.95,57.93,-10.020000000000003,10.020000000000003
246,68.02,58.1,-9.919999999999995,9.919999999999995
247,68.11,58.47,-9.64,9.64
248,67.69,58.19,-9.5,9.5
249,67.55,58.02,-9.529999999999994,9.529999999999994
250,67.78,57.96,-9.82,9.82
251,67.4,58.05,-9.350000000000009,9.350000000000009
252,67.49,58.01,-9.479999999999997,9.479999999999997
253,68.33,58.12,-10.21,10.21
254,67.64,57.73,-9.910000000000004,9.910000000000004
255,67.33,57.69,-9.64,9.64
256,67.77,57.83,-9.939999999999998,9.939999999999998
257,67.87,58.23,-9.640000000000008,9.640000000000008
258,67.9,58.22,-9.680000000000007,9.680000000000007
259,67.75,57.92,-9.829999999999998,9.829999999999998
260,68.14,57.63,-10.509999999999998,10.509999999999998
261,67.29,57.77,-9.520000000000003,9.520000000000003
262,67.38,57.69,-9.689999999999998,9.689999999999998
263,66.87,57.99,-8.880000000000003,8.880000000000003
264,67.99,57.4,-10.589999999999996,10.589999999999996
265,68.2,57.97,-10.230000000000004,10.230000000000004
266,67.79,57.7,-10.090000000000003,10.090000000000003
267,67.45,57.72,-9.730000000000004,9.730000000000004
268,67.86,57.66,-10.200000000000003,10.200000000000003
269,67.8,58.05,-9.75,9.75
270,68.3,57.69,-10.61,10.61
271,68.11,57.87,-10.240000000000002,10.240000000000002
