Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
153,71.22,71.19,-0.030000000000001137,0.030000000000001137
154,70.92,70.47,-0.45000000000000284,0.45000000000000284
155,71.03,71.24,0.20999999999999375,0.20999999999999375
156,70.62,71.05,0.4299999999999926,0.4299999999999926
157,71.0,70.78,-0.21999999999999886,0.21999999999999886
158,71.57,70.76,-0.8099999999999881,0.8099999999999881
159,70.59,71.14,0.5499999999999972,0.5499999999999972
160,71.73,70.4,-1.3299999999999983,1.3299999999999983
161,71.54,71.31,-0.23000000000000398,0.23000000000000398
162,70.58,70.79,0.21000000000000796,0.21000000000000796
163,71.08,70.59,-0.4899999999999949,0.4899999999999949
164,71.32,70.3,-1.019999999999996,1.019999999999996
165,70.54,70.54,0.0,0.0
166,71.56,70.67,-0.8900000000000006,0.8900000000000006
167,71.45,71.07,-0.38000000000000966,0.38000000000000966
168,71.27,70.8,-0.46999999999999886,0.46999999999999886
169,71.49,70.89,-0.5999999999999943,0.5999999999999943
170,71.44,70.38,-1.0600000000000023,1.0600000000000023
171,71.02,70.82,-0.20000000000000284,0.20000000000000284
172,71.09,70.8,-0.29000000000000625,0.29000000000000625
173,71.15,70.91,-0.2400000000000091,0.2400000000000091
174,70.99,70.36,-0.6299999999999955,0.6299999999999955
175,71.1,70.87,-0.22999999999998977,0.22999999999998977
176,70.64,70.93,0.29000000000000625,0.29000000000000625
177,71.06,70.85,-0.21000000000000796,0.21000000000000796
178,70.99,70.61,-0.37999999999999545,0.37999999999999545
179,70.68,70.81,0.12999999999999545,0.12999999999999545
180,70.94,70.44,-0.5,0.5
181,70.92,70.42,-0.5,0.5
182,71.21,70.61,-0.5999999999999943,0.5999999999999943
183,71.11,71.1,-0.010000000000005116,0.010000000000005116
184,71.31,70.42,-0.8900000000000006,0.8900000000000006
185,71.34,70.82,-0.5200000000000102,0.5200000000000102
186,71.01,70.87,-0.14000000000000057,0.14000000000000057
187,71.23,70.29,-0.9399999999999977,0.9399999999999977
188,70.39,70.31,-0.0799999999999983,0.0799999999999983
189,71.17,70.86,-0.3100000000000023,0.3100000000000023
190,70.21,70.69,0.480000000000004,0.480000000000004
191,71.28,70.52,-0.7600000000000051,0.7600000000000051
192,70.73,70.77,0.03999999999999204,0.03999999999999204
193,71.03,70.53,-0.5,0.5
194,71.02,71.04,0.020000000000010232,0.020000000000010232
195,70.5,70.61,0.10999999999999943,0.10999999999999943
196,70.82,70.41,-0.4099999999999966,0.4099999999999966
197,70.17,70.27,0.09999999999999432,0.09999999999999432
198,70.51,70.44,-0.07000000000000739,0.07000000000000739
199,70.28,70.25,-0.030000000000001137,0.030000000000001137
200,69.79,71.1,1.309999999999988,1.309999999999988
201,71.32,70.57,-0.75,0.75
202,70.47,70.17,-0.29999999999999716,0.29999999999999716
203,70.46,70.42,-0.03999999999999204,0.03999999999999204
204,70.22,70.27,0.04999999999999716,0.04999999999999716
205,70.97,70.63,-0.3400000000000034,0.3400000000000034
206,70.88,70.03,-0.8499999999999943,0.8499999999999943
207,70.71,70.25,-0.45999999999999375,0.45999999999999375
208,70.92,69.92,-1.0,1.0
209,70.56,70.35,-0.21000000000000796,0.21000000000000796
210,70.07,69.93,-0.13999999999998636,0.13999999999998636
211,69.31,70.02,0.7099999999999937,0.7099999999999937
212,70.32,70.24,-0.0799999999999983,0.0799999999999983
213,70.33,70.32,-0.010000000000005116,0.010000000000005116
214,70.93,70.41,-0.5200000000000102,0.5200000000000102
215,70.37,70.08,-0.29000000000000625,0.29000000000000625
216,70.76,70.72,-0.04000000000000625,0.04000000000000625
217,70.85,70.29,-0.5599999999999881,0.5599999999999881
218,71.11,70.16,-0.9500000000000028,0.9500000000000028
219,70.25,69.93,-0.3199999999999932,0.3199999999999932
220,70.4,70.59,0.18999999999999773,0.18999999999999773
221,70.57,70.57,0.0,0.0
222,70.14,69.9,-0.23999999999999488,0.23999999999999488
223,70.84,70.25,-0.5900000000000034,0.5900000000000034
224,70.66,70.5,-0.1599999999999966,0.1599999999999966
225,70.35,70.43,0.0800000000000125,0.0800000000000125
226,70.88,70.16,-0.7199999999999989,0.7199999999999989
227,71.18,70.58,-0.6000000000000085,0.6000000000000085
228,70.66,70.25,-0.4099999999999966,0.4099999999999966
229,70.76,69.63,-1.1300000000000097,1.1300000000000097
230,70.53,70.15,-0.37999999999999545,0.37999999999999545
231,70.42,69.91,-0.5100000000000051,0.5100000000000051
232,70.77,70.34,-0.4299999999999926,0.4299999999999926
233,71.22,70.4,-0.8199999999999932,0.8199999999999932
234,70.59,70.53,-0.060000000000002274,0.060000000000002274
235,71.04,70.48,-0.5600000000000023,0.5600000000000023
236,70.79,70.07,-0.7200000000000131,0.7200000000000131
237,71.0,70.3,-0.7000000000000028,0.7000000000000028
238,71.12,70.28,-0.8400000000000034,0.8400000000000034
239,71.19,70.76,-0.4299999999999926,0.4299999999999926
240,70.96,70.62,-0.3399999999999892,0.3399999999999892
241,70.58,70.5,-0.0799999999999983,0.0799999999999983
242,71.01,70.77,-0.2400000000000091,0.2400000000000091
243,70.85,70.5,-0.3499999999999943,0.3499999999999943
244,71.22,70.96,-0.2600000000000051,0.2600000000000051
245,71.39,70.73,-0.6599999999999966,0.6599999999999966
246,70.48,70.89,0.4099999999999966,0.4099999999999966
247,70.12,70.74,0.6199999999999903,0.6199999999999903
