Frame,Angle_deg
1,29.8719224473975
2,28.340526090604513
3,29.148915313192727
4,30.18241690667885
5,31.014710710993487
6,29.411296743584455
7,31.90486739327013
8,30.786736446147664
9,29.852414210819394
10,31.776391235507376
11,31.35858759020049
12,30.860149447207647
13,30.740728883372174
14,31.193514607949275
15,31.650361518720594
16,31.21792541075988
17,30.589575606525116
18,28.407528760183276
19,28.618010324534602
20,27.816299719501885
21,29.121764951511796
22,27.456891871226635
23,27.828789968704317
24,27.654376267015213
25,27.87792324579516
26,28.083579652323586
27,28.940212127280912
28,29.582716579385128
29,28.978610685194973
30,27.88551323079042
31,28.80173790796708
32,27.42220717616927
33,28.477501046757833
34,28.64614944644281
35,28.765675935439173
36,27.57510859834729
37,28.59167901908717
38,27.39615595083373
39,28.77254679975751
40,28.504782663446885
41,29.95380047667736
42,29.80321586399275
43,29.30886363132238
44,29.171309849613642
45,26.939245162732067
46,29.012406977348263
47,28.303750556853867
48,28.069668042612417
49,30.334566032206098
50,29.463562171906272
51,29.716876332553877
52,29.1430281126236
53,27.64201263797722
54,29.2950866492212
55,28.045258104683274
56,27.434295570001737
57,29.528701526313778
58,28.322540917606407
59,28.409858222835183
60,30.026104887703013
61,29.43869724022984
62,28.478800023465947
63,28.545892823238564
64,26.92231986518919
65,28.290502031607385
66,27.964824914957376
67,26.221624583870792
68,28.14248840908246
69,27.870983243774987
70,28.562443067180705
71,28.74199266786818
72,28.203017618476686
73,28.091251002381988
74,27.959593357324042
75,27.071102843943567
76,26.677482038991492
77,27.834467318151827
78,26.642293819182886
79,26.67562964821342
80,29.07646400824962
81,27.73049615471726
82,27.409593547442725
83,27.816776580303795
84,27.348080152821858
85,27.969819670309757
86,26.480667893839794
87,27.21374168860845
88,27.3203129193221
89,28.343794535676125
90,26.192860939740054
91,28.829140328319504
92,27.280490662771566
93,27.334678485291274
94,26.66676808498907
95,27.63179187709738
96,27.92648478540945
97,28.60316463201326
98,28.296215476447603
99,27.727380032036873
100,27.28408287398776
101,27.79515629051888
102,28.173201517944083
103,27.159969022469014
104,28.92023241514893
105,27.22848196047825
106,28.268513995160777
107,28.3266378348678
108,27.343089769500594
109,26.63957446807745
110,27.159040063776473
111,26.363971892126095
112,27.301718041806964
113,28.1856324491817
114,27.122066609228174
115,28.07865265895438
116,27.883479174152473
117,28.713218599899612
118,27.81025589019736
119,25.92073220245986
120,27.310710427396383
121,28.448158774485627
122,27.421876253941402
123,27.068147657631002
124,27.963549663883153
125,27.973573040765615
126,27.32966083145401
127,25.566815944914698
128,27.71305657353207
129,27.286153120995678
130,28.06858676660327
131,27.50517372812344
132,27.083230839337187
133,27.173439548221353
134,26.964184301471843
135,26.359885341681615
136,26.351899373893218
137,26.601298647350966
138,26.803833632059813
139,25.530484092277245
140,27.4082853832897
141,26.46141043630209
142,26.638437015086254
143,26.441951438059608
144,27.420240041639175
145,26.51577263468533
146,26.955309296322437
147,26.87669588071661
148,26.416832277618
149,27.689410379121533
150,26.219444595097787
151,26.404658039497008
152,26.549883192038934
153,26.80561150147464
154,25.931811253712343
155,26.465349510360827
156,26.14912225945632
157,27.873744616955943
158,25.785027937448305
159,26.52391628743706
160,27.561077655358527
161,26.025045263365264
162,27.08722433220447
163,26.193514138491263
164,24.441678237127146
165,27.618141181689218
166,26.537847487809618
167,26.792453895842666
168,26.434270116605436
169,27.09486013541764
170,26.849700316645553
171,26.211440696672792
172,26.39480988423256
173,26.57391515446272
174,24.547698080995577
175,24.915318847985116
