Frame,Angle_deg
1,32.998181803014965
2,33.67033538753915
3,32.85572493184752
4,31.167170354962035
5,30.527701333171386
6,30.10119317054168
7,31.712436295528928
8,31.210988321723576
9,31.056453134456724
10,30.91686626999015
11,31.81530164726095
12,30.034199313276222
13,30.460660729669964
14,30.65522766432433
15,32.678610388367105
16,30.795920115488972
17,29.585526429620128
18,31.456023390267234
19,31.05436067994904
20,29.976529581794182
21,30.19588977146488
22,30.877481432804025
23,29.15964328841656
24,31.077078371057844
25,30.547895568487622
26,29.796796854293678
27,30.240599726511807
28,31.17352128494455
29,29.442421571238683
30,30.50945598017617
31,30.947981721579364
32,30.564367951858966
33,31.02148038902216
34,30.590667090877343
35,32.755851780379146
36,33.88319450493203
37,30.84656474231943
38,31.837204581343247
39,32.81573890567314
40,31.112356236871555
41,31.965159050805465
42,33.734693900548415
43,32.310255860737875
44,31.55032575259875
45,33.4421445177336
46,33.49431586023388
47,32.75787264296616
48,29.945793820450408
49,31.737134858414006
50,33.20403268311133
51,33.08706190720995
52,33.52553701862695
53,32.73912973572868
54,31.888811969880457
55,32.074552102374746
56,32.755092856862305
57,31.406675726306155
58,31.734158894293838
59,33.07614356394437
60,33.09386486243263
61,32.06392704692353
62,32.2341704517758
63,30.979605802997053
64,31.661231527645935
65,30.7645350616289
66,32.064565493931134
67,33.344587583535954
68,31.516665829917372
69,31.628015806774943
70,29.732828008282546
71,30.495100077398632
72,30.9111853259289
73,31.075927920075817
74,31.132177049303348
75,29.855614581706142
76,30.123793236912153
77,31.434423847348352
78,29.510977169580183
79,29.821302911427946
80,31.80027520631121
81,32.27684175753409
82,32.06386137054394
83,31.113520367937987
84,30.999271736086666
85,32.99338139109732
86,31.442449630050344
87,29.705369628257923
88,30.73702947751507
89,31.066439608509935
90,30.641243299742158
91,32.26057716324822
92,31.990082443177652
93,33.08488735805531
94,33.179870717528615
95,31.017488864666998
96,32.92284925441906
97,34.07375194690394
98,32.11473120341785
99,31.16930727264372
100,31.323003468609826
101,30.5858830812567
102,32.27482449166287
103,31.68377404474905
104,32.618584432664186
105,32.019274001356834
106,30.444365076797084
107,31.990465698768794
108,30.425674481469017
109,31.093100028695662
110,31.296671448639117
111,31.399268974906107
112,32.52741442343171
113,29.295771778095595
114,31.277887890027472
115,31.542149264972426
116,32.49932529897338
117,31.823884336832357
118,32.56479230178216
119,33.22517733835498
120,31.06163715941662
121,33.00633122851861
122,32.471707366415835
123,32.60394900874165
124,31.344031482290237
125,30.212682635333874
126,31.35005531342888
127,29.535204105836062
128,31.421965082538264
129,32.37094457553882
130,31.610464194028882
131,31.15280858726866
132,30.308581702291733
133,31.66304737931507
134,32.22846974762629
135,31.67587503109315
136,30.42170520163257
137,29.135220979067284
138,29.746553236084818
139,29.366481360778067
140,30.598249510731005
141,31.985751206078145
142,30.45200358694825
143,31.559636895999237
144,31.946154464429835
145,32.45738682347548
146,31.258058196463086
147,31.83156727666139
148,31.15168947441085
149,31.831043667769727
150,30.635696135215365
151,32.561775516119894
152,31.95152398370931
153,31.22703118995308
154,32.79246299945791
155,31.294410273619565
156,32.04017792327202
157,33.81032060652377
158,33.662051933994825
159,31.26013629255406
160,32.808470442940006
161,31.534407761743157
162,32.08077683114769
163,31.488919591235824
164,33.24035640349665
165,30.224160615670666
166,31.782276007491117
167,31.216403183198384
168,33.74740042601014
169,31.154408548257013
170,32.84149881984366
171,32.01988578386138
172,30.9640931301501
173,32.52681880075005
174,32.553577298905786
175,30.88945373032226
176,31.50510145655863
177,30.85751790110115
178,32.00454549785894
179,32.324075719634244
180,30.684811445770258
181,32.48566994472081
182,32.485783020550244
183,31.638417609408823
184,32.51068759704447
185,33.26960109255847
186,31.099329371813337
187,33.44301639042903
188,32.654290782577554
189,32.51761090654191
190,32.775261625021265
191,32.37328729661952
192,32.47523022152494
193,31.340596219547106
194,32.349306934431226
195,32.40871850656883
196,31.948121938419284
197,32.22620923054819
198,31.819670799207017
199,32.096363084988305
200,31.231661804691964
201,31.204695624118536
202,31.425607180490154
203,31.54260411494652
204,31.478258396321415
205,32.114911281677145
206,31.72535018888447
207,33.08218277417391
208,33.29403429839989
209,34.7863037317862
210,32.39006273934817
211,34.31772072553217
212,33.5364475953102
213,33.416853652851465
214,32.00780671200874
215,31.07354517167606
216,31.949739425240328
217,33.522776601601976
218,33.74976632040875
219,32.02935416359936
220,32.26350329361536
221,33.89666190895817
222,32.16585499854593
223,31.956337612194332
224,31.902438902373046
225,33.49650966243538
226,32.60771656974667
227,31.782387684334832
228,33.684439810360495
229,32.81478563061136
230,32.402908884722116
231,34.07575372282666
232,32.92313543354435
233,32.88121941066728
234,31.70587529951779
235,31.64670258439661
236,32.324277034752136
237,32.00734833442055
238,30.58374386072467
239,30.78947992947125
240,32.10634430975396
241,31.878825927400495
242,33.44126272602019
243,32.90971900144857
244,32.42796837966636
245,31.974920794157246
246,32.90033383114945
247,33.42036201506697
248,33.54863474906691
249,34.12779806735015
250,32.18380524361972
251,34.206949674985324
252,33.78158153923096
253,33.48177902192229
254,33.47516828422993
255,35.25989770283092
256,34.149674063019326
257,32.72238661524887
258,32.709221737515165
259,34.39227394949286
260,34.446206761395835
261,34.612202666516374
262,33.737098945791914
263,34.779598172325436
264,35.39159148688086
265,34.63965734025484
266,35.9187145652861
267,34.25433297296727
268,33.187292609729326
269,32.401876705425856
270,34.14048618294817
271,30.279150149270382
272,32.48275436034944
273,32.75486999932583
274,34.27220704043122
275,35.1313898043237
276,33.97720731928628
277,32.89739299744576
278,32.65106963559606
279,32.072831341159024
280,33.49254517514458
281,33.26962538563123
282,33.24313097712486
283,33.90457733398698
284,32.79544274762051
285,32.94498074282203
286,33.097048564166826
287,33.995060599692735
288,34.098086002937855
289,34.394232136971254
290,32.24450913595568
291,32.97619027660618
292,33.89723587730132
293,33.69321461169017
294,32.40595860731542
295,31.50154473590651
296,30.232697487528245
297,32.206098445492195
298,30.94512525705479
299,32.640241495392644
300,33.34272623117418
301,31.861901950155154
302,31.883085518311567
303,30.095409536853975
304,32.1475745185361
305,31.99904858546502
306,31.024030714257158
307,34.29289443311812
308,32.8329743076557
309,31.844879116210613
310,33.46777653599313
311,32.24427194139946
312,32.17147505104027
313,31.412259945890817
314,30.371422124323818
315,28.890911587885704
316,31.13168275590539
317,32.27458847301886
318,30.614463971432293
319,32.5854229335384
320,31.97529535555401
321,33.24885869634157
322,32.1111470555117
323,31.67668729375226
324,32.00560194115605
325,33.51265086842809
326,33.44263048203149
327,31.739366142005167
328,33.081904290786156
329,34.196851446240146
330,32.499835851781825
331,33.18488053877167
332,31.77611653177574
333,31.736537590534503
334,32.82863185860602
335,31.802816155409467
336,31.381527013425295
337,32.73755028054286
338,32.708671017288765
339,31.320832745352867
340,31.697456570949434
341,32.22445889359167
342,31.470662499416704
343,32.552566983378796
344,31.634678768818745
345,31.205392927177474
346,30.976675850439353
347,31.151753304707576
348,30.70895921434761
349,31.240157877850383
350,32.33789064706384
351,31.8273455150009
352,32.7374549097886
353,34.850421054177694
354,32.551741055371565
355,33.07653781513355
356,31.492106338794372
357,30.196830243781708
358,32.47153002222809
359,30.1631513631467
360,30.872354004834012
361,29.96833217931117
362,32.87599963600897
363,32.390576908587505
364,33.48033688328773
365,30.658586323681227
366,32.044228944779285
367,31.417750729650674
368,32.56946869643884
369,32.250641680393294
370,32.007400434516065
371,31.289531743377378
372,33.898399948009214
373,32.78728544726386
374,32.48185584566704
375,31.69872888189093
376,31.458124887776766
377,29.59499997459581
378,29.488370087876625
379,31.639893858185758
380,31.465462030614166
381,31.889538874219557
382,32.31409893970396
383,31.753500814858032
384,30.745986817387283
385,31.817831930816016
386,32.419754735101364
387,32.54351415234739
388,32.329281337647515
389,29.219445834373015
390,29.81512128604824
391,30.71110645409255
392,32.1473134917361
393,32.13026864359335
394,30.583604818537097
395,31.853731009761738
396,32.2438590907977
397,31.2021893627831
398,31.68326050732889
399,31.94554963359074
400,32.61851665009116
401,30.281033481949407
402,31.585672970773327
403,33.002530410143
404,32.842586034963624
405,30.340628718986366
406,31.019983063561586
407,32.45266816809575
408,31.760404001981914
409,32.67002901484525
410,30.713794616809867
411,30.3326468445074
412,32.24612895470947
413,31.748763186775584
414,32.50902496935356
415,30.368408504088112
416,30.48290473328403
417,31.88942912416529
418,31.233015526322195
419,31.69019337408578
420,30.709951896096086
421,33.21248156224515
422,31.62226273677936
423,31.068438567159145
424,31.509742022805973
425,33.80523536412741
426,32.10344396859783
427,30.712362943287843
428,29.695445393697305
429,33.076984833831105
430,29.898012390235433
431,31.134807750225576
432,29.637290854751512
433,30.483520384808454
434,29.796112569483405
435,30.036636218386267
436,29.877347758053745
437,30.32754996276289
438,29.919703150119343
439,30.710819629813702
440,29.3264372803871
441,32.09349567478565
442,30.31618602782444
443,29.621514238160216
444,29.12224223357045
445,31.29368366367613
446,32.22700079363145
447,30.26585358408529
448,32.04938027544253
449,29.475793514932054
450,31.250683238158718
451,32.27246182436074
452,30.22505799234416
453,31.48082080071796
454,33.135164661645554
455,32.10106745925417
456,30.36710392886661
457,31.520003550206717
458,30.23215480372565
459,31.279576675343367
460,30.87209547532451
461,29.676548419399886
462,31.53636746344005
463,31.292039977590143
464,30.64372629403024
465,30.87175920750138
466,30.48758994623299
467,31.073149473187712
468,30.60139145334436
469,31.900204715523095
470,31.19145967395416
471,31.832865199749218
472,31.987946610514573
473,32.47807920572841
474,32.48080153337469
475,31.77409894469579
476,32.22401908374581
477,30.666473603902343
478,30.605882609212056
479,32.09003494948336
480,33.975534154325565
481,31.888264236759568
482,30.912920738029317
483,32.28049272068831
484,29.488199132174568
485,29.94947685545522
486,33.11220916084232
487,32.41069533090381
488,32.14811257295654
489,31.766573795513864
490,30.039976790092716
491,32.05499388279658
492,31.241219517631702
493,32.126858912076905
494,32.64002638641931
495,32.85237308663064
496,32.62454556682655
497,32.00431135348635
498,33.388920496707875
499,32.34468237480558
500,32.51464225789948
501,33.530411256731455
502,34.339521895685685
503,35.329921750606374
504,33.21449496403756
505,33.38690398046821
506,30.2553015582161
507,32.461145979929725
508,31.37388358954028
509,32.67520960913509
510,31.91936459760318
511,31.118341434777037
512,32.32301423250112
513,30.79366397793209
514,32.72208868454553
515,31.93309688874236
516,32.38526235671382
517,33.17863324951922
518,31.451078666946074
519,31.463627135512997
520,32.30304533993851
521,34.460705211058404
522,32.16258927893053
523,34.37873902525641
524,34.2660318870538
525,31.635082427584678
526,32.121825004099406
527,33.122375296425766
528,32.31815073405235
529,33.50183311919671
530,32.37754193144304
531,33.19728067528011
532,32.523479452829406
533,33.397537222700784
534,31.423944247597056
535,33.124522090268705
536,31.714069605056892
537,31.157759053176733
538,33.244313591214755
539,32.2823652852036
540,33.58142951611418
541,32.596851688851736
542,31.683456444817768
543,34.118446295942604
