Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
1,63.07,62.58,-0.490000000000002,0.490000000000002
2,63.9,62.47,-1.4299999999999997,1.4299999999999997
3,63.17,62.71,-0.46000000000000085,0.46000000000000085
4,62.26,63.16,0.8999999999999986,0.8999999999999986
5,62.18,62.3,0.11999999999999744,0.11999999999999744
6,62.76,62.65,-0.10999999999999943,0.10999999999999943
7,62.8,62.41,-0.39000000000000057,0.39000000000000057
8,63.06,62.32,-0.740000000000002,0.740000000000002
9,62.61,61.84,-0.769999999999996,0.769999999999996
10,62.88,62.62,-0.2600000000000051,0.2600000000000051
11,62.72,62.63,-0.0899999999999963,0.0899999999999963
12,62.98,62.19,-0.7899999999999991,0.7899999999999991
13,62.27,62.46,0.18999999999999773,0.18999999999999773
14,62.03,62.51,0.4799999999999969,0.4799999999999969
15,61.87,62.33,0.46000000000000085,0.46000000000000085
16,61.56,62.89,1.3299999999999983,1.3299999999999983
17,61.19,62.9,1.7100000000000009,1.7100000000000009
18,61.23,62.82,1.5900000000000034,1.5900000000000034
19,61.18,62.83,1.6499999999999986,1.6499999999999986
20,61.96,62.8,0.8399999999999963,0.8399999999999963
21,61.3,62.66,1.3599999999999994,1.3599999999999994
22,61.36,62.57,1.2100000000000009,1.2100000000000009
23,61.73,62.42,0.6900000000000048,0.6900000000000048
24,61.2,62.76,1.5599999999999952,1.5599999999999952
25,62.21,62.65,0.4399999999999977,0.4399999999999977
26,62.25,62.93,0.6799999999999997,0.6799999999999997
27,63.4,62.81,-0.5899999999999963,0.5899999999999963
28,61.99,62.66,0.6699999999999946,0.6699999999999946
29,62.43,62.15,-0.28000000000000114,0.28000000000000114
30,62.22,62.09,-0.12999999999999545,0.12999999999999545
31,62.26,62.67,0.4100000000000037,0.4100000000000037
32,61.97,63.36,1.3900000000000006,1.3900000000000006
33,61.94,62.6,0.6600000000000037,0.6600000000000037
34,62.12,62.3,0.17999999999999972,0.17999999999999972
35,61.58,62.0,0.4200000000000017,0.4200000000000017
36,60.72,62.47,1.75,1.75
37,61.32,62.45,1.1300000000000026,1.1300000000000026
38,61.98,62.89,0.9100000000000037,0.9100000000000037
39,60.73,61.83,1.1000000000000014,1.1000000000000014
40,61.2,62.02,0.8200000000000003,0.8200000000000003
41,61.69,62.77,1.0800000000000054,1.0800000000000054
42,61.16,62.37,1.2100000000000009,1.2100000000000009
43,60.8,62.62,1.8200000000000003,1.8200000000000003
44,61.86,62.66,0.7999999999999972,0.7999999999999972
45,61.28,62.7,1.4200000000000017,1.4200000000000017
46,61.11,62.48,1.3699999999999974,1.3699999999999974
47,61.54,62.46,0.9200000000000017,0.9200000000000017
48,61.67,62.34,0.6700000000000017,0.6700000000000017
49,62.25,62.59,0.3400000000000034,0.3400000000000034
50,62.26,62.2,-0.05999999999999517,0.05999999999999517
51,61.47,62.33,0.8599999999999994,0.8599999999999994
52,61.89,62.53,0.6400000000000006,0.6400000000000006
53,61.36,62.56,1.2000000000000028,1.2000000000000028
54,61.42,61.72,0.29999999999999716,0.29999999999999716
55,61.45,62.74,1.2899999999999991,1.2899999999999991
56,61.63,62.64,1.009999999999998,1.009999999999998
57,61.99,61.69,-0.30000000000000426,0.30000000000000426
58,61.59,62.31,0.7199999999999989,0.7199999999999989
59,61.93,61.97,0.03999999999999915,0.03999999999999915
60,62.25,62.58,0.3299999999999983,0.3299999999999983
61,62.86,62.69,-0.1700000000000017,0.1700000000000017
62,63.26,62.65,-0.6099999999999994,0.6099999999999994
63,62.59,62.6,0.00999999999999801,0.00999999999999801
64,63.01,62.81,-0.19999999999999574,0.19999999999999574
65,62.83,62.82,-0.00999999999999801,0.00999999999999801
66,62.48,62.42,-0.05999999999999517,0.05999999999999517
67,62.75,62.24,-0.509999999999998,0.509999999999998
68,62.26,62.48,0.21999999999999886,0.21999999999999886
69,62.37,62.73,0.35999999999999943,0.35999999999999943
70,62.75,63.12,0.36999999999999744,0.36999999999999744
71,62.25,62.37,0.11999999999999744,0.11999999999999744
72,62.34,62.35,0.00999999999999801,0.00999999999999801
73,62.53,62.1,-0.4299999999999997,0.4299999999999997
74,62.73,62.1,-0.6299999999999955,0.6299999999999955
75,62.52,62.3,-0.22000000000000597,0.22000000000000597
76,62.6,62.7,0.10000000000000142,0.10000000000000142
77,62.72,62.7,-0.01999999999999602,0.01999999999999602
78,62.42,62.76,0.3399999999999963,0.3399999999999963
79,62.71,62.69,-0.020000000000003126,0.020000000000003126
80,62.59,62.62,0.02999999999999403,0.02999999999999403
81,62.46,62.6,0.14000000000000057,0.14000000000000057
82,62.75,62.57,-0.17999999999999972,0.17999999999999972
83,62.96,62.19,-0.7700000000000031,0.7700000000000031
84,62.33,62.04,-0.28999999999999915,0.28999999999999915
85,62.78,62.61,-0.1700000000000017,0.1700000000000017
86,62.09,62.19,0.09999999999999432,0.09999999999999432
87,62.74,62.11,-0.6300000000000026,0.6300000000000026
88,62.4,62.13,-0.269999999999996,0.269999999999996
89,62.44,62.16,-0.28000000000000114,0.28000000000000114
90,62.53,62.35,-0.17999999999999972,0.17999999999999972
91,62.51,62.44,-0.07000000000000028,0.07000000000000028
92,62.61,62.53,-0.0799999999999983,0.0799999999999983
93,62.42,62.42,0.0,0.0
94,62.73,62.32,-0.4099999999999966,0.4099999999999966
95,62.83,62.01,-0.8200000000000003,0.8200000000000003
96,62.79,62.89,0.10000000000000142,0.10000000000000142
97,63.01,61.81,-1.1999999999999957,1.1999999999999957
98,62.18,61.96,-0.21999999999999886,0.21999999999999886
99,61.87,62.26,0.39000000000000057,0.39000000000000057
100,62.54,62.34,-0.19999999999999574,0.19999999999999574
101,62.6,62.37,-0.23000000000000398,0.23000000000000398
102,62.81,62.04,-0.7700000000000031,0.7700000000000031
103,63.01,62.55,-0.46000000000000085,0.46000000000000085
104,62.26,62.68,0.4200000000000017,0.4200000000000017
105,62.82,62.39,-0.4299999999999997,0.4299999999999997
106,62.28,62.72,0.4399999999999977,0.4399999999999977
107,62.0,62.42,0.4200000000000017,0.4200000000000017
108,62.46,62.38,-0.0799999999999983,0.0799999999999983
109,62.43,62.67,0.240000000000002,0.240000000000002
110,62.11,62.29,0.17999999999999972,0.17999999999999972
111,62.29,62.57,0.28000000000000114,0.28000000000000114
112,61.88,62.53,0.6499999999999986,0.6499999999999986
113,61.96,62.05,0.0899999999999963,0.0899999999999963
114,61.77,62.45,0.6799999999999997,0.6799999999999997
115,61.98,63.06,1.0800000000000054,1.0800000000000054
116,62.51,62.54,0.030000000000001137,0.030000000000001137
117,63.11,62.33,-0.7800000000000011,0.7800000000000011
118,62.68,62.0,-0.6799999999999997,0.6799999999999997
119,62.37,62.72,0.3500000000000014,0.3500000000000014
120,62.27,61.91,-0.36000000000000654,0.36000000000000654
121,62.95,62.5,-0.45000000000000284,0.45000000000000284
122,62.02,62.47,0.44999999999999574,0.44999999999999574
123,62.07,62.54,0.46999999999999886,0.46999999999999886
124,62.44,62.6,0.1600000000000037,0.1600000000000037
125,62.16,62.39,0.23000000000000398,0.23000000000000398
126,62.69,61.69,-1.0,1.0
127,62.52,62.52,0.0,0.0
128,62.17,62.41,0.23999999999999488,0.23999999999999488
129,62.13,61.79,-0.3400000000000034,0.3400000000000034
130,62.31,62.19,-0.12000000000000455,0.12000000000000455
131,62.56,62.13,-0.4299999999999997,0.4299999999999997
132,62.76,62.28,-0.4799999999999969,0.4799999999999969
133,63.08,62.58,-0.5,0.5
134,62.08,62.78,0.7000000000000028,0.7000000000000028
135,62.78,62.71,-0.07000000000000028,0.07000000000000028
136,62.76,62.53,-0.22999999999999687,0.22999999999999687
137,62.84,62.58,-0.2600000000000051,0.2600000000000051
138,62.51,62.6,0.09000000000000341,0.09000000000000341
139,62.37,62.32,-0.04999999999999716,0.04999999999999716
140,62.42,62.21,-0.21000000000000085,0.21000000000000085
141,62.27,62.5,0.22999999999999687,0.22999999999999687
142,62.55,62.61,0.060000000000002274,0.060000000000002274
143,62.01,62.47,0.46000000000000085,0.46000000000000085
144,62.4,62.03,-0.36999999999999744,0.36999999999999744
145,62.67,62.97,0.29999999999999716,0.29999999999999716
146,62.13,61.93,-0.20000000000000284,0.20000000000000284
147,62.06,61.78,-0.28000000000000114,0.28000000000000114
148,62.76,62.11,-0.6499999999999986,0.6499999999999986
149,62.42,61.68,-0.740000000000002,0.740000000000002
150,62.81,62.09,-0.7199999999999989,0.7199999999999989
151,62.33,61.82,-0.509999999999998,0.509999999999998
152,62.58,62.06,-0.519999999999996,0.519999999999996
153,61.88,62.07,0.18999999999999773,0.18999999999999773
154,62.28,61.96,-0.3200000000000003,0.3200000000000003
155,62.62,62.28,-0.3399999999999963,0.3399999999999963
156,62.82,62.17,-0.6499999999999986,0.6499999999999986
157,62.23,61.54,-0.6899999999999977,0.6899999999999977
158,62.31,62.69,0.37999999999999545,0.37999999999999545
159,62.45,62.12,-0.3300000000000054,0.3300000000000054
160,62.84,61.85,-0.990000000000002,0.990000000000002
161,63.11,62.31,-0.7999999999999972,0.7999999999999972
162,63.36,62.14,-1.2199999999999989,1.2199999999999989
163,62.5,62.0,-0.5,0.5
164,62.88,62.06,-0.8200000000000003,0.8200000000000003
165,62.96,61.73,-1.230000000000004,1.230000000000004
166,62.95,61.92,-1.0300000000000011,1.0300000000000011
167,62.68,62.22,-0.46000000000000085,0.46000000000000085
168,63.05,61.85,-1.1999999999999957,1.1999999999999957
169,62.72,62.36,-0.35999999999999943,0.35999999999999943
170,63.14,62.53,-0.6099999999999994,0.6099999999999994
171,62.68,62.37,-0.3100000000000023,0.3100000000000023
172,62.59,62.44,-0.15000000000000568,0.15000000000000568
173,62.78,61.57,-1.2100000000000009,1.2100000000000009
174,62.87,61.94,-0.9299999999999997,0.9299999999999997
175,62.89,61.99,-0.8999999999999986,0.8999999999999986
176,63.74,62.5,-1.240000000000002,1.240000000000002
177,62.97,62.13,-0.8399999999999963,0.8399999999999963
178,62.7,62.71,0.00999999999999801,0.00999999999999801
179,62.59,61.76,-0.8300000000000054,0.8300000000000054
180,62.78,62.03,-0.75,0.75
181,63.09,61.98,-1.1100000000000065,1.1100000000000065
182,62.86,62.4,-0.46000000000000085,0.46000000000000085
183,62.92,61.41,-1.5100000000000051,1.5100000000000051
184,62.89,61.83,-1.0600000000000023,1.0600000000000023
185,62.76,61.45,-1.3099999999999952,1.3099999999999952
186,62.18,61.13,-1.0499999999999972,1.0499999999999972
187,63.16,61.73,-1.4299999999999997,1.4299999999999997
188,62.87,61.65,-1.2199999999999989,1.2199999999999989
189,62.7,61.52,-1.1799999999999997,1.1799999999999997
190,63.3,61.98,-1.3200000000000003,1.3200000000000003
191,63.07,62.27,-0.7999999999999972,0.7999999999999972
192,63.3,61.92,-1.3799999999999955,1.3799999999999955
193,62.73,62.31,-0.4199999999999946,0.4199999999999946
194,63.06,62.01,-1.0500000000000043,1.0500000000000043
195,62.91,61.74,-1.1699999999999946,1.1699999999999946
196,63.21,61.67,-1.5399999999999991,1.5399999999999991
197,63.06,61.76,-1.3000000000000043,1.3000000000000043
