Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
1,73.57,73.61,0.04000000000000625,0.04000000000000625
2,74.22,74.1,-0.12000000000000455,0.12000000000000455
3,73.86,73.45,-0.4099999999999966,0.4099999999999966
4,73.58,73.65,0.07000000000000739,0.07000000000000739
5,73.69,73.87,0.18000000000000682,0.18000000000000682
6,73.89,74.49,0.5999999999999943,0.5999999999999943
7,73.4,73.8,0.3999999999999915,0.3999999999999915
8,73.83,73.86,0.030000000000001137,0.030000000000001137
9,73.19,74.56,1.3700000000000045,1.3700000000000045
10,72.81,74.16,1.3499999999999943,1.3499999999999943
11,73.74,74.06,0.3200000000000074,0.3200000000000074
12,73.87,73.72,-0.15000000000000568,0.15000000000000568
13,73.29,74.05,0.7599999999999909,0.7599999999999909
14,73.64,73.73,0.09000000000000341,0.09000000000000341
15,74.49,74.88,0.39000000000000057,0.39000000000000057
16,73.86,74.07,0.20999999999999375,0.20999999999999375
17,74.02,74.79,0.7700000000000102,0.7700000000000102
18,73.92,74.51,0.5900000000000034,0.5900000000000034
19,74.05,74.3,0.25,0.25
20,73.72,74.66,0.9399999999999977,0.9399999999999977
21,73.15,74.75,1.5999999999999943,1.5999999999999943
22,73.58,74.63,1.0499999999999972,1.0499999999999972
23,74.32,74.6,0.28000000000000114,0.28000000000000114
24,74.69,74.15,-0.539999999999992,0.539999999999992
25,74.27,74.26,-0.009999999999990905,0.009999999999990905
26,74.24,74.28,0.04000000000000625,0.04000000000000625
27,74.21,74.5,0.29000000000000625,0.29000000000000625
28,74.15,74.33,0.1799999999999926,0.1799999999999926
29,73.86,74.2,0.3400000000000034,0.3400000000000034
30,73.6,73.81,0.21000000000000796,0.21000000000000796
31,73.85,74.28,0.4300000000000068,0.4300000000000068
32,73.64,74.01,0.37000000000000455,0.37000000000000455
33,73.65,73.9,0.25,0.25
34,73.42,73.95,0.5300000000000011,0.5300000000000011
35,73.99,74.14,0.15000000000000568,0.15000000000000568
36,74.05,74.22,0.1700000000000017,0.1700000000000017
37,73.75,73.89,0.14000000000000057,0.14000000000000057
38,73.75,74.04,0.29000000000000625,0.29000000000000625
39,72.74,73.8,1.0600000000000023,1.0600000000000023
40,72.51,73.54,1.0300000000000011,1.0300000000000011
41,74.66,73.71,-0.9500000000000028,0.9500000000000028
42,73.95,73.31,-0.6400000000000006,0.6400000000000006
43,74.45,74.18,-0.269999999999996,0.269999999999996
44,73.51,74.31,0.7999999999999972,0.7999999999999972
45,74.07,74.21,0.14000000000000057,0.14000000000000057
46,73.47,73.94,0.46999999999999886,0.46999999999999886
47,74.22,73.81,-0.4099999999999966,0.4099999999999966
48,73.95,73.45,-0.5,0.5
49,73.31,73.88,0.5699999999999932,0.5699999999999932
50,73.85,73.73,-0.11999999999999034,0.11999999999999034
51,73.77,74.34,0.5700000000000074,0.5700000000000074
52,73.62,73.84,0.21999999999999886,0.21999999999999886
53,72.88,73.66,0.7800000000000011,0.7800000000000011
54,73.99,73.98,-0.009999999999990905,0.009999999999990905
55,73.45,74.01,0.5600000000000023,0.5600000000000023
56,73.83,73.35,-0.480000000000004,0.480000000000004
57,73.62,73.86,0.23999999999999488,0.23999999999999488
58,73.47,73.7,0.23000000000000398,0.23000000000000398
59,73.73,73.56,-0.1700000000000017,0.1700000000000017
60,73.3,73.27,-0.030000000000001137,0.030000000000001137
61,73.55,73.74,0.18999999999999773,0.18999999999999773
62,74.01,73.17,-0.8400000000000034,0.8400000000000034
63,73.64,74.03,0.39000000000000057,0.39000000000000057
64,73.18,73.7,0.519999999999996,0.519999999999996
65,73.32,73.53,0.21000000000000796,0.21000000000000796
66,73.34,73.29,-0.04999999999999716,0.04999999999999716
67,73.47,73.85,0.37999999999999545,0.37999999999999545
68,73.47,73.43,-0.03999999999999204,0.03999999999999204
69,73.18,73.62,0.4399999999999977,0.4399999999999977
70,73.12,73.68,0.5600000000000023,0.5600000000000023
71,73.3,73.48,0.18000000000000682,0.18000000000000682
72,73.98,73.78,-0.20000000000000284,0.20000000000000284
73,73.7,73.61,-0.09000000000000341,0.09000000000000341
74,73.76,74.05,0.28999999999999204,0.28999999999999204
75,73.98,74.17,0.18999999999999773,0.18999999999999773
76,73.46,73.66,0.20000000000000284,0.20000000000000284
77,73.48,73.46,-0.020000000000010232,0.020000000000010232
78,73.91,73.65,-0.2599999999999909,0.2599999999999909
79,73.92,73.25,-0.6700000000000017,0.6700000000000017
80,74.01,73.9,-0.10999999999999943,0.10999999999999943
81,73.59,74.56,0.9699999999999989,0.9699999999999989
82,73.79,73.99,0.19999999999998863,0.19999999999998863
83,73.74,73.55,-0.18999999999999773,0.18999999999999773
84,73.53,74.12,0.5900000000000034,0.5900000000000034
85,73.36,73.73,0.37000000000000455,0.37000000000000455
86,74.09,73.83,-0.2600000000000051,0.2600000000000051
87,73.03,73.56,0.5300000000000011,0.5300000000000011
88,73.55,73.85,0.29999999999999716,0.29999999999999716
89,73.74,73.47,-0.269999999999996,0.269999999999996
90,74.52,74.48,-0.03999999999999204,0.03999999999999204
91,73.81,74.08,0.269999999999996,0.269999999999996
92,74.62,74.09,-0.5300000000000011,0.5300000000000011
93,73.89,74.09,0.20000000000000284,0.20000000000000284
94,74.43,74.23,-0.20000000000000284,0.20000000000000284
95,74.23,74.44,0.20999999999999375,0.20999999999999375
96,73.41,73.63,0.21999999999999886,0.21999999999999886
97,72.65,73.88,1.2299999999999898,1.2299999999999898
98,73.26,73.88,0.6199999999999903,0.6199999999999903
99,73.33,73.86,0.5300000000000011,0.5300000000000011
100,73.34,74.04,0.7000000000000028,0.7000000000000028
101,73.77,73.75,-0.01999999999999602,0.01999999999999602
102,73.51,73.77,0.2599999999999909,0.2599999999999909
103,73.27,73.75,0.480000000000004,0.480000000000004
104,72.28,73.09,0.8100000000000023,0.8100000000000023
105,73.0,73.5,0.5,0.5
106,73.93,73.52,-0.4100000000000108,0.4100000000000108
107,73.21,73.39,0.18000000000000682,0.18000000000000682
108,73.6,74.03,0.4300000000000068,0.4300000000000068
109,72.97,73.8,0.8299999999999983,0.8299999999999983
110,73.34,73.85,0.5099999999999909,0.5099999999999909
111,73.62,73.84,0.21999999999999886,0.21999999999999886
112,73.01,73.28,0.269999999999996,0.269999999999996
113,73.31,73.53,0.21999999999999886,0.21999999999999886
114,73.1,73.43,0.3300000000000125,0.3300000000000125
115,72.74,73.61,0.8700000000000045,0.8700000000000045
116,73.69,73.86,0.1700000000000017,0.1700000000000017
117,72.85,73.69,0.8400000000000034,0.8400000000000034
118,73.18,73.95,0.769999999999996,0.769999999999996
119,73.24,73.16,-0.0799999999999983,0.0799999999999983
120,73.19,73.78,0.5900000000000034,0.5900000000000034
121,73.53,74.1,0.5699999999999932,0.5699999999999932
122,73.67,73.87,0.20000000000000284,0.20000000000000284
123,73.16,73.34,0.18000000000000682,0.18000000000000682
124,74.01,74.18,0.1700000000000017,0.1700000000000017
125,74.52,74.31,-0.20999999999999375,0.20999999999999375
126,73.98,73.37,-0.6099999999999994,0.6099999999999994
127,74.19,73.58,-0.6099999999999994,0.6099999999999994
128,73.83,73.17,-0.6599999999999966,0.6599999999999966
129,73.74,73.96,0.21999999999999886,0.21999999999999886
130,74.4,73.84,-0.5600000000000023,0.5600000000000023
131,73.78,73.27,-0.5100000000000051,0.5100000000000051
132,73.23,73.74,0.5099999999999909,0.5099999999999909
133,73.12,73.7,0.5799999999999983,0.5799999999999983
134,73.58,73.3,-0.28000000000000114,0.28000000000000114
135,73.8,73.66,-0.14000000000000057,0.14000000000000057
136,74.06,73.79,-0.269999999999996,0.269999999999996
137,74.09,73.92,-0.1700000000000017,0.1700000000000017
138,74.08,74.67,0.5900000000000034,0.5900000000000034
139,73.23,73.17,-0.060000000000002274,0.060000000000002274
140,73.41,73.56,0.15000000000000568,0.15000000000000568
141,73.26,74.06,0.7999999999999972,0.7999999999999972
142,73.98,73.72,-0.2600000000000051,0.2600000000000051
143,73.73,73.91,0.1799999999999926,0.1799999999999926
144,73.66,73.62,-0.03999999999999204,0.03999999999999204
145,72.44,73.68,1.240000000000009,1.240000000000009
146,72.77,73.72,0.9500000000000028,0.9500000000000028
147,73.03,73.74,0.7099999999999937,0.7099999999999937
148,73.21,73.5,0.29000000000000625,0.29000000000000625
149,72.82,73.76,0.9400000000000119,0.9400000000000119
150,72.9,73.73,0.8299999999999983,0.8299999999999983
151,72.81,74.01,1.2000000000000028,1.2000000000000028
152,72.49,73.98,1.490000000000009,1.490000000000009
153,73.48,72.78,-0.7000000000000028,0.7000000000000028
154,73.0,73.16,0.1599999999999966,0.1599999999999966
155,73.28,73.32,0.03999999999999204,0.03999999999999204
156,73.58,74.08,0.5,0.5
157,73.2,73.42,0.21999999999999886,0.21999999999999886
158,73.24,73.64,0.4000000000000057,0.4000000000000057
159,73.05,72.98,-0.06999999999999318,0.06999999999999318
160,73.01,73.37,0.35999999999999943,0.35999999999999943
161,73.32,73.14,-0.1799999999999926,0.1799999999999926
162,72.57,73.05,0.480000000000004,0.480000000000004
163,73.33,73.65,0.3200000000000074,0.3200000000000074
164,73.19,73.27,0.0799999999999983,0.0799999999999983
165,73.2,73.21,0.009999999999990905,0.009999999999990905
166,72.93,73.39,0.45999999999999375,0.45999999999999375
167,73.13,73.73,0.6000000000000085,0.6000000000000085
168,73.47,73.79,0.3200000000000074,0.3200000000000074
169,73.24,73.51,0.27000000000001023,0.27000000000001023
170,73.59,73.06,-0.5300000000000011,0.5300000000000011
171,74.12,73.72,-0.4000000000000057,0.4000000000000057
172,73.99,73.37,-0.6199999999999903,0.6199999999999903
173,73.83,73.57,-0.2600000000000051,0.2600000000000051
174,72.55,73.22,0.6700000000000017,0.6700000000000017
175,73.36,72.72,-0.6400000000000006,0.6400000000000006
176,72.81,73.37,0.5600000000000023,0.5600000000000023
177,73.93,73.48,-0.45000000000000284,0.45000000000000284
178,74.28,73.71,-0.5700000000000074,0.5700000000000074
179,74.75,73.19,-1.5600000000000023,1.5600000000000023
180,73.75,73.73,-0.01999999999999602,0.01999999999999602
181,73.92,74.41,0.4899999999999949,0.4899999999999949
182,73.72,74.02,0.29999999999999716,0.29999999999999716
183,73.53,73.75,0.21999999999999886,0.21999999999999886
184,74.06,73.2,-0.8599999999999994,0.8599999999999994
185,73.95,73.79,-0.1599999999999966,0.1599999999999966
186,73.56,73.77,0.20999999999999375,0.20999999999999375
187,72.89,73.18,0.29000000000000625,0.29000000000000625
188,73.36,73.35,-0.010000000000005116,0.010000000000005116
189,74.43,73.46,-0.9700000000000131,0.9700000000000131
190,73.81,72.93,-0.8799999999999955,0.8799999999999955
191,72.94,73.37,0.4300000000000068,0.4300000000000068
192,73.95,72.79,-1.1599999999999966,1.1599999999999966
193,74.01,73.17,-0.8400000000000034,0.8400000000000034
194,73.09,72.99,-0.10000000000000853,0.10000000000000853
195,73.71,73.27,-0.4399999999999977,0.4399999999999977
196,73.78,73.07,-0.710000000000008,0.710000000000008
197,73.8,73.28,-0.519999999999996,0.519999999999996
198,73.94,73.31,-0.6299999999999955,0.6299999999999955
199,73.52,73.89,0.37000000000000455,0.37000000000000455
200,73.99,72.96,-1.0300000000000011,1.0300000000000011
201,74.02,73.54,-0.47999999999998977,0.47999999999998977
202,73.6,72.84,-0.7599999999999909,0.7599999999999909
203,73.43,73.31,-0.12000000000000455,0.12000000000000455
204,74.21,73.18,-1.029999999999987,1.029999999999987
205,74.62,73.32,-1.3000000000000114,1.3000000000000114
206,74.53,73.32,-1.210000000000008,1.210000000000008
207,74.3,73.9,-0.3999999999999915,0.3999999999999915
208,74.44,73.82,-0.6200000000000045,0.6200000000000045
209,73.94,73.39,-0.5499999999999972,0.5499999999999972
210,73.68,73.86,0.1799999999999926,0.1799999999999926
211,73.41,73.27,-0.14000000000000057,0.14000000000000057
212,73.83,73.29,-0.539999999999992,0.539999999999992
213,73.11,73.15,0.04000000000000625,0.04000000000000625
214,73.48,73.67,0.18999999999999773,0.18999999999999773
215,74.09,73.52,-0.5700000000000074,0.5700000000000074
216,73.11,73.66,0.5499999999999972,0.5499999999999972
217,74.35,73.45,-0.8999999999999915,0.8999999999999915
218,73.75,74.02,0.269999999999996,0.269999999999996
219,73.96,74.07,0.10999999999999943,0.10999999999999943
220,73.97,74.47,0.5,0.5
221,74.16,74.65,0.4900000000000091,0.4900000000000091
222,73.46,74.22,0.7600000000000051,0.7600000000000051
223,74.06,74.29,0.23000000000000398,0.23000000000000398
