Frame,Angle_deg
1,33.069822326800214
2,30.19823128376872
3,31.101907138119216
4,29.099455345557526
5,30.28901963344742
6,31.914470266132458
7,32.38723188210744
8,31.40305146116116
9,30.150380137627483
10,31.776980810718314
11,29.89217203389617
12,31.462134836314622
13,29.931260105117673
14,30.28931998876917
15,30.569128292232996
16,28.845476513162346
17,29.494682502158586
18,29.742877471264762
19,29.098511632256734
20,31.0624760574364
21,30.36022135244274
22,29.861054162581482
23,29.92731886912737
24,31.69943938154041
25,32.219839353718775
26,30.048552920417226
27,31.18862582506051
28,30.302422383397968
29,31.005357210730658
30,31.461180511101123
31,31.704245272301808
32,31.859252398154833
33,32.98930176881447
34,30.915219053189915
35,32.310780879623216
36,32.264560280143165
37,30.671493945421133
38,29.007791616107404
39,30.392794983361195
40,32.229161867905624
41,30.42765482457283
42,30.132911926728884
43,32.98951633032108
44,31.282634670628823
45,32.5520808623321
46,35.45936924895456
47,34.92989624628
48,34.0785197180227
49,33.74510753550179
50,34.79816362329901
51,34.40432218268196
52,34.88259502647643
53,32.97854168605396
54,34.4661089111015
55,32.820503336202776
56,34.68373019422903
57,32.96616187526137
58,32.64677209178916
59,32.62543103092893
60,33.68888221175816
61,32.26974631774221
62,31.29625115683593
63,32.56227846597926
64,31.908233329130322
65,31.92946117715952
66,32.348839932865616
67,32.28587843178526
68,33.098696801437924
69,30.948937760955854
70,33.36400975086484
71,32.645000047888956
72,33.15951070902076
73,35.26281194324573
74,35.446557050925634
75,34.58574576812722
76,35.11782280162937
77,33.69432752805133
78,36.252193754188866
79,34.71804388449039
80,33.158852407436044
81,35.603954520119345
82,33.89214761098956
83,35.93818244178832
84,34.58468773834383
85,34.60896720964657
86,32.22101979807035
87,34.39986137133804
88,33.03257563865045
89,34.10135988884324
90,34.70748800583647
91,33.99567890097549
92,35.236137143217505
93,33.96728327952539
94,35.24452657899575
95,33.03274785442546
96,34.771993685042254
97,32.711484930245064
98,33.914733178668804
99,34.07426421584516
