Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
117,68.94,71.46,2.519999999999996,2.519999999999996
118,68.53,71.02,2.489999999999995,2.489999999999995
119,68.46,71.08,2.6200000000000045,2.6200000000000045
120,68.62,71.44,2.819999999999993,2.819999999999993
121,68.57,71.37,2.8000000000000114,2.8000000000000114
122,68.16,70.86,2.700000000000003,2.700000000000003
123,68.41,70.99,2.5799999999999983,2.5799999999999983
124,68.48,70.9,2.4200000000000017,2.4200000000000017
125,68.08,70.27,2.1899999999999977,2.1899999999999977
126,68.74,70.7,1.960000000000008,1.960000000000008
127,67.89,70.11,2.219999999999999,2.219999999999999
128,67.81,70.39,2.5799999999999983,2.5799999999999983
129,67.72,70.13,2.4099999999999966,2.4099999999999966
130,67.48,70.19,2.7099999999999937,2.7099999999999937
131,67.29,70.21,2.9199999999999875,2.9199999999999875
132,67.93,71.0,3.069999999999993,3.069999999999993
133,68.23,70.46,2.2299999999999898,2.2299999999999898
134,67.43,69.79,2.3599999999999994,2.3599999999999994
135,67.71,70.69,2.980000000000004,2.980000000000004
136,67.42,69.98,2.5600000000000023,2.5600000000000023
137,67.57,70.02,2.450000000000003,2.450000000000003
138,67.73,70.47,2.739999999999995,2.739999999999995
139,68.0,70.59,2.5900000000000034,2.5900000000000034
140,67.88,70.25,2.3700000000000045,2.3700000000000045
141,67.93,70.52,2.589999999999989,2.589999999999989
142,68.04,70.68,2.6400000000000006,2.6400000000000006
143,67.9,70.33,2.4299999999999926,2.4299999999999926
144,68.73,70.43,1.7000000000000028,1.7000000000000028
145,68.15,70.62,2.469999999999999,2.469999999999999
146,68.59,70.5,1.9099999999999966,1.9099999999999966
147,68.12,70.43,2.3100000000000023,2.3100000000000023
148,68.26,71.13,2.8699999999999903,2.8699999999999903
149,69.06,70.99,1.9299999999999926,1.9299999999999926
150,68.86,70.97,2.1099999999999994,2.1099999999999994
151,67.91,70.58,2.6700000000000017,2.6700000000000017
152,68.05,70.33,2.280000000000001,2.280000000000001
153,68.02,70.42,2.4000000000000057,2.4000000000000057
154,68.3,70.72,2.4200000000000017,2.4200000000000017
155,68.89,70.73,1.8400000000000034,1.8400000000000034
156,67.97,70.69,2.719999999999999,2.719999999999999
157,68.27,71.11,2.8400000000000034,2.8400000000000034
158,67.89,70.5,2.6099999999999994,2.6099999999999994
159,68.45,70.14,1.6899999999999977,1.6899999999999977
160,68.1,70.39,2.2900000000000063,2.2900000000000063
161,68.37,70.38,2.009999999999991,2.009999999999991
162,68.31,70.48,2.1700000000000017,2.1700000000000017
163,67.71,70.18,2.470000000000013,2.470000000000013
164,68.21,70.55,2.3400000000000034,2.3400000000000034
165,67.79,70.61,2.819999999999993,2.819999999999993
166,68.2,70.38,2.1799999999999926,2.1799999999999926
167,68.15,70.45,2.299999999999997,2.299999999999997
168,68.4,70.67,2.269999999999996,2.269999999999996
169,68.05,70.88,2.8299999999999983,2.8299999999999983
170,68.46,70.4,1.940000000000012,1.940000000000012
171,67.87,70.55,2.6799999999999926,2.6799999999999926
172,68.13,70.64,2.510000000000005,2.510000000000005
173,67.79,70.02,2.2299999999999898,2.2299999999999898
174,67.66,70.46,2.799999999999997,2.799999999999997
175,67.83,70.89,3.0600000000000023,3.0600000000000023
176,67.73,70.37,2.6400000000000006,2.6400000000000006
177,68.49,71.13,2.6400000000000006,2.6400000000000006
178,68.11,71.06,2.950000000000003,2.950000000000003
179,68.18,71.49,3.309999999999988,3.309999999999988
180,68.0,71.06,3.0600000000000023,3.0600000000000023
181,68.4,70.64,2.239999999999995,2.239999999999995
182,68.09,70.76,2.6700000000000017,2.6700000000000017
183,68.54,70.9,2.3599999999999994,2.3599999999999994
184,68.23,71.17,2.9399999999999977,2.9399999999999977
185,68.18,70.85,2.6699999999999875,2.6699999999999875
186,68.21,71.07,2.8599999999999994,2.8599999999999994
187,68.37,71.39,3.019999999999996,3.019999999999996
188,68.29,71.19,2.8999999999999915,2.8999999999999915
189,68.38,70.7,2.3200000000000074,2.3200000000000074
190,67.99,70.77,2.780000000000001,2.780000000000001
191,68.21,70.76,2.5500000000000114,2.5500000000000114
192,67.82,70.61,2.7900000000000063,2.7900000000000063
193,68.3,70.63,2.3299999999999983,2.3299999999999983
194,68.5,70.79,2.2900000000000063,2.2900000000000063
195,68.43,70.58,2.1499999999999915,2.1499999999999915
196,68.19,70.49,2.299999999999997,2.299999999999997
197,68.33,70.69,2.3599999999999994,2.3599999999999994
198,68.6,71.11,2.510000000000005,2.510000000000005
199,68.72,70.93,2.210000000000008,2.210000000000008
200,68.99,71.02,2.030000000000001,2.030000000000001
201,68.71,71.29,2.5800000000000125,2.5800000000000125
202,68.8,71.01,2.210000000000008,2.210000000000008
203,68.94,71.38,2.4399999999999977,2.4399999999999977
204,68.31,71.13,2.819999999999993,2.819999999999993
205,68.45,70.83,2.3799999999999955,2.3799999999999955
206,68.39,71.3,2.9099999999999966,2.9099999999999966
207,68.34,70.89,2.549999999999997,2.549999999999997
208,68.55,70.96,2.4099999999999966,2.4099999999999966
209,69.03,71.11,2.0799999999999983,2.0799999999999983
210,68.61,70.95,2.3400000000000034,2.3400000000000034
211,68.69,70.98,2.2900000000000063,2.2900000000000063
212,68.5,71.02,2.519999999999996,2.519999999999996
213,68.95,70.73,1.7800000000000011,1.7800000000000011
214,68.92,71.05,2.1299999999999955,2.1299999999999955
215,69.01,71.44,2.4299999999999926,2.4299999999999926
216,69.2,71.81,2.6099999999999994,2.6099999999999994
217,69.15,71.41,2.259999999999991,2.259999999999991
218,69.69,71.54,1.8500000000000085,1.8500000000000085
219,68.92,70.96,2.039999999999992,2.039999999999992
220,68.74,71.8,3.0600000000000023,3.0600000000000023
221,68.84,71.67,2.8299999999999983,2.8299999999999983
222,68.48,72.17,3.6899999999999977,3.6899999999999977
223,68.95,70.96,2.009999999999991,2.009999999999991
224,69.27,71.43,2.160000000000011,2.160000000000011
225,68.62,71.5,2.8799999999999955,2.8799999999999955
226,68.69,70.89,2.200000000000003,2.200000000000003
227,69.0,71.02,2.019999999999996,2.019999999999996
228,68.68,70.77,2.089999999999989,2.089999999999989
229,69.17,71.04,1.8700000000000045,1.8700000000000045
230,68.99,70.8,1.8100000000000023,1.8100000000000023
231,69.42,71.18,1.7600000000000051,1.7600000000000051
232,68.75,70.94,2.1899999999999977,2.1899999999999977
233,69.14,70.95,1.8100000000000023,1.8100000000000023
234,68.88,70.74,1.8599999999999994,1.8599999999999994
235,68.46,71.13,2.6700000000000017,2.6700000000000017
236,69.01,70.71,1.6999999999999886,1.6999999999999886
237,68.89,70.67,1.7800000000000011,1.7800000000000011
238,68.85,71.5,2.6500000000000057,2.6500000000000057
239,68.71,70.43,1.720000000000013,1.720000000000013
240,69.25,70.99,1.7399999999999949,1.7399999999999949
241,68.63,70.83,2.200000000000003,2.200000000000003
242,68.67,70.31,1.6400000000000006,1.6400000000000006
243,68.22,71.06,2.8400000000000034,2.8400000000000034
244,68.54,70.69,2.1499999999999915,2.1499999999999915
245,69.05,70.97,1.9200000000000017,1.9200000000000017
246,69.39,71.05,1.6599999999999966,1.6599999999999966
247,69.03,71.1,2.069999999999993,2.069999999999993
248,68.81,71.21,2.3999999999999915,2.3999999999999915
249,68.77,71.21,2.4399999999999977,2.4399999999999977
250,69.37,71.36,1.9899999999999949,1.9899999999999949
251,69.14,71.36,2.219999999999999,2.219999999999999
252,69.13,70.94,1.8100000000000023,1.8100000000000023
253,68.92,70.78,1.8599999999999994,1.8599999999999994
254,68.32,70.23,1.9100000000000108,1.9100000000000108
255,68.89,70.51,1.6200000000000045,1.6200000000000045
256,68.65,70.23,1.5799999999999983,1.5799999999999983
257,68.51,70.63,2.1199999999999903,2.1199999999999903
258,68.83,70.36,1.5300000000000011,1.5300000000000011
259,68.74,70.46,1.7199999999999989,1.7199999999999989
260,68.73,70.69,1.9599999999999937,1.9599999999999937
261,68.84,70.46,1.6199999999999903,1.6199999999999903
262,68.77,70.61,1.8400000000000034,1.8400000000000034
263,68.54,70.15,1.6099999999999994,1.6099999999999994
264,69.34,70.67,1.3299999999999983,1.3299999999999983
265,68.81,70.5,1.6899999999999977,1.6899999999999977
266,69.25,70.38,1.1299999999999955,1.1299999999999955
267,69.12,70.73,1.6099999999999994,1.6099999999999994
268,69.35,70.73,1.3800000000000097,1.3800000000000097
269,69.12,70.73,1.6099999999999994,1.6099999999999994
270,68.9,70.49,1.5899999999999892,1.5899999999999892
271,69.02,70.9,1.8800000000000097,1.8800000000000097
272,69.25,71.18,1.9300000000000068,1.9300000000000068
273,69.11,71.35,2.239999999999995,2.239999999999995
274,68.66,70.85,2.1899999999999977,2.1899999999999977
275,68.8,70.45,1.6500000000000057,1.6500000000000057
276,69.54,71.02,1.4799999999999898,1.4799999999999898
277,68.99,70.58,1.5900000000000034,1.5900000000000034
278,68.51,70.82,2.309999999999988,2.309999999999988
279,69.04,70.77,1.7299999999999898,1.7299999999999898
280,68.71,70.8,2.0900000000000034,2.0900000000000034
281,68.44,70.87,2.430000000000007,2.430000000000007
282,69.08,70.47,1.3900000000000006,1.3900000000000006
283,68.53,70.92,2.3900000000000006,2.3900000000000006
284,68.47,70.64,2.1700000000000017,2.1700000000000017
285,68.65,70.91,2.259999999999991,2.259999999999991
286,68.9,71.04,2.1400000000000006,2.1400000000000006
287,69.25,70.38,1.1299999999999955,1.1299999999999955
288,68.81,70.92,2.1099999999999994,2.1099999999999994
289,68.92,70.59,1.6700000000000017,1.6700000000000017
290,68.66,70.7,2.0400000000000063,2.0400000000000063
291,68.91,70.83,1.9200000000000017,1.9200000000000017
292,68.56,70.44,1.8799999999999955,1.8799999999999955
293,68.2,70.88,2.6799999999999926,2.6799999999999926
294,69.17,70.6,1.4299999999999926,1.4299999999999926
295,69.46,70.96,1.5,1.5
296,69.14,70.85,1.7099999999999937,1.7099999999999937
297,69.11,70.58,1.4699999999999989,1.4699999999999989
298,68.72,69.75,1.0300000000000011,1.0300000000000011
299,68.5,70.71,2.2099999999999937,2.2099999999999937
300,68.91,70.56,1.6500000000000057,1.6500000000000057
301,69.06,70.26,1.2000000000000028,1.2000000000000028
302,68.88,70.32,1.4399999999999977,1.4399999999999977
303,68.59,70.41,1.8199999999999932,1.8199999999999932
304,68.57,70.24,1.6700000000000017,1.6700000000000017
305,69.07,70.93,1.8600000000000136,1.8600000000000136
306,68.88,70.58,1.7000000000000028,1.7000000000000028
307,69.16,70.22,1.0600000000000023,1.0600000000000023
308,69.33,70.48,1.1500000000000057,1.1500000000000057
309,69.0,69.94,0.9399999999999977,0.9399999999999977
310,69.01,70.37,1.3599999999999994,1.3599999999999994
311,69.32,70.44,1.1200000000000045,1.1200000000000045
312,68.9,70.3,1.3999999999999915,1.3999999999999915
313,68.91,69.9,0.9900000000000091,0.9900000000000091
314,68.78,70.33,1.5499999999999972,1.5499999999999972
315,69.04,70.32,1.279999999999987,1.279999999999987
316,68.9,70.52,1.6199999999999903,1.6199999999999903
317,69.02,71.02,2.0,2.0
318,68.97,70.38,1.4099999999999966,1.4099999999999966
319,69.05,70.99,1.9399999999999977,1.9399999999999977
320,68.75,70.75,2.0,2.0
321,69.24,70.48,1.240000000000009,1.240000000000009
322,68.85,70.37,1.5200000000000102,1.5200000000000102
323,69.12,70.6,1.4799999999999898,1.4799999999999898
324,69.55,71.2,1.6500000000000057,1.6500000000000057
325,69.48,70.79,1.3100000000000023,1.3100000000000023
326,69.09,71.18,2.0900000000000034,2.0900000000000034
327,68.87,70.32,1.4499999999999886,1.4499999999999886
328,69.32,70.87,1.5500000000000114,1.5500000000000114
329,69.19,70.64,1.4500000000000028,1.4500000000000028
330,69.05,70.55,1.5,1.5
331,69.25,70.63,1.3799999999999955,1.3799999999999955
332,68.43,70.95,2.519999999999996,2.519999999999996
333,68.51,70.77,2.259999999999991,2.259999999999991
334,69.01,70.48,1.4699999999999989,1.4699999999999989
335,68.76,70.48,1.7199999999999989,1.7199999999999989
336,68.96,70.65,1.690000000000012,1.690000000000012
337,68.51,70.36,1.8499999999999943,1.8499999999999943
338,68.98,70.42,1.4399999999999977,1.4399999999999977
339,68.86,70.3,1.4399999999999977,1.4399999999999977
340,68.99,70.54,1.5500000000000114,1.5500000000000114
341,68.89,70.11,1.2199999999999989,1.2199999999999989
342,69.32,70.59,1.2700000000000102,1.2700000000000102
343,68.83,70.52,1.6899999999999977,1.6899999999999977
344,69.04,70.27,1.2299999999999898,1.2299999999999898
345,69.3,70.39,1.0900000000000034,1.0900000000000034
346,68.29,70.22,1.9299999999999926,1.9299999999999926
347,68.59,70.5,1.9099999999999966,1.9099999999999966
348,68.69,70.21,1.519999999999996,1.519999999999996
349,68.4,70.27,1.8699999999999903,1.8699999999999903
350,68.42,70.3,1.8799999999999955,1.8799999999999955
351,68.15,69.99,1.8399999999999892,1.8399999999999892
352,68.29,70.05,1.759999999999991,1.759999999999991
353,68.56,70.41,1.8499999999999943,1.8499999999999943
354,68.38,70.23,1.8500000000000085,1.8500000000000085
355,68.76,70.69,1.9299999999999926,1.9299999999999926
356,68.49,70.14,1.6500000000000057,1.6500000000000057
357,69.01,70.81,1.7999999999999972,1.7999999999999972
358,68.94,70.39,1.4500000000000028,1.4500000000000028
359,68.58,70.3,1.7199999999999989,1.7199999999999989
360,68.58,71.02,2.4399999999999977,2.4399999999999977
361,68.38,70.57,2.1899999999999977,2.1899999999999977
362,68.63,70.37,1.740000000000009,1.740000000000009
363,69.32,70.89,1.5700000000000074,1.5700000000000074
364,68.58,70.55,1.9699999999999989,1.9699999999999989
365,68.89,70.33,1.4399999999999977,1.4399999999999977
366,68.88,70.4,1.5200000000000102,1.5200000000000102
367,68.85,70.36,1.5100000000000051,1.5100000000000051
368,68.86,70.0,1.1400000000000006,1.1400000000000006
369,68.55,70.0,1.4500000000000028,1.4500000000000028
370,68.85,69.85,1.0,1.0
371,68.15,70.52,2.3699999999999903,2.3699999999999903
372,68.38,70.32,1.9399999999999977,1.9399999999999977
373,69.03,70.23,1.2000000000000028,1.2000000000000028
374,69.54,70.55,1.009999999999991,1.009999999999991
375,68.81,70.59,1.7800000000000011,1.7800000000000011
376,68.72,70.57,1.8499999999999943,1.8499999999999943
377,68.39,70.83,2.4399999999999977,2.4399999999999977
378,68.56,70.75,2.1899999999999977,2.1899999999999977
379,68.6,70.76,2.160000000000011,2.160000000000011
380,68.76,70.41,1.6499999999999915,1.6499999999999915
381,68.45,69.84,1.3900000000000006,1.3900000000000006
382,68.36,70.22,1.8599999999999994,1.8599999999999994
383,68.58,69.99,1.4099999999999966,1.4099999999999966
384,68.1,70.08,1.980000000000004,1.980000000000004
385,68.94,70.09,1.1500000000000057,1.1500000000000057
386,68.78,70.32,1.539999999999992,1.539999999999992
387,68.44,70.08,1.6400000000000006,1.6400000000000006
388,68.56,70.4,1.8400000000000034,1.8400000000000034
389,69.62,70.48,0.8599999999999994,0.8599999999999994
390,69.02,70.4,1.3800000000000097,1.3800000000000097
391,69.33,70.68,1.3500000000000085,1.3500000000000085
392,68.54,70.44,1.8999999999999915,1.8999999999999915
393,69.01,70.49,1.4799999999999898,1.4799999999999898
394,69.18,70.7,1.519999999999996,1.519999999999996
395,68.79,70.64,1.8499999999999943,1.8499999999999943
396,68.35,70.67,2.3200000000000074,2.3200000000000074
397,68.84,70.37,1.5300000000000011,1.5300000000000011
398,69.37,70.57,1.1999999999999886,1.1999999999999886
399,69.36,70.55,1.1899999999999977,1.1899999999999977
400,69.45,70.09,0.6400000000000006,0.6400000000000006
401,69.09,70.84,1.75,1.75
402,68.93,69.96,1.029999999999987,1.029999999999987
403,69.59,70.57,0.9799999999999898,0.9799999999999898
404,68.63,70.42,1.7900000000000063,1.7900000000000063
405,69.59,70.28,0.6899999999999977,0.6899999999999977
406,68.51,70.59,2.0799999999999983,2.0799999999999983
407,69.02,70.44,1.4200000000000017,1.4200000000000017
408,69.04,70.36,1.3199999999999932,1.3199999999999932
409,69.79,70.64,0.8499999999999943,0.8499999999999943
410,69.92,70.5,0.5799999999999983,0.5799999999999983
411,68.92,70.12,1.2000000000000028,1.2000000000000028
412,69.1,70.35,1.25,1.25
413,69.33,70.45,1.1200000000000045,1.1200000000000045
414,69.88,70.6,0.7199999999999989,0.7199999999999989
415,68.99,70.54,1.5500000000000114,1.5500000000000114
416,68.98,70.46,1.4799999999999898,1.4799999999999898
417,68.97,70.57,1.5999999999999943,1.5999999999999943
418,69.21,71.0,1.7900000000000063,1.7900000000000063
419,69.56,70.9,1.3400000000000034,1.3400000000000034
420,69.27,70.8,1.5300000000000011,1.5300000000000011
421,69.1,70.86,1.7600000000000051,1.7600000000000051
422,69.01,70.92,1.9099999999999966,1.9099999999999966
423,69.7,71.1,1.3999999999999915,1.3999999999999915
424,69.28,70.81,1.5300000000000011,1.5300000000000011
425,69.6,70.88,1.2800000000000011,1.2800000000000011
426,69.65,70.93,1.2800000000000011,1.2800000000000011
427,69.56,70.59,1.0300000000000011,1.0300000000000011
428,69.57,70.8,1.230000000000004,1.230000000000004
429,68.99,70.55,1.5600000000000023,1.5600000000000023
430,69.36,70.75,1.3900000000000006,1.3900000000000006
431,69.31,71.06,1.75,1.75
432,69.68,70.61,0.9299999999999926,0.9299999999999926
433,68.83,69.85,1.019999999999996,1.019999999999996
434,69.18,70.58,1.3999999999999915,1.3999999999999915
435,69.64,70.96,1.3199999999999932,1.3199999999999932
436,69.43,69.98,0.5499999999999972,0.5499999999999972
437,69.9,70.39,0.4899999999999949,0.4899999999999949
438,69.12,70.54,1.4200000000000017,1.4200000000000017
439,69.47,70.07,0.5999999999999943,0.5999999999999943
440,69.67,70.41,0.7399999999999949,0.7399999999999949
441,69.66,70.26,0.6000000000000085,0.6000000000000085
442,68.42,70.09,1.6700000000000017,1.6700000000000017
443,68.81,70.58,1.769999999999996,1.769999999999996
444,68.78,70.66,1.8799999999999955,1.8799999999999955
445,68.94,70.48,1.5400000000000063,1.5400000000000063
446,69.36,70.97,1.6099999999999994,1.6099999999999994
447,69.23,70.14,0.9099999999999966,0.9099999999999966
448,68.98,70.0,1.019999999999996,1.019999999999996
449,68.92,70.35,1.4299999999999926,1.4299999999999926
450,69.21,71.0,1.7900000000000063,1.7900000000000063
451,68.73,70.19,1.4599999999999937,1.4599999999999937
452,69.55,70.9,1.3500000000000085,1.3500000000000085
453,69.45,70.72,1.269999999999996,1.269999999999996
454,69.01,70.5,1.4899999999999949,1.4899999999999949
455,69.76,71.2,1.4399999999999977,1.4399999999999977
456,69.26,71.01,1.75,1.75
457,68.82,71.05,2.230000000000004,2.230000000000004
458,69.36,70.75,1.3900000000000006,1.3900000000000006
459,69.5,71.11,1.6099999999999994,1.6099999999999994
460,69.32,71.37,2.0500000000000114,2.0500000000000114
461,69.31,70.66,1.3499999999999943,1.3499999999999943
462,69.43,71.32,1.8899999999999864,1.8899999999999864
463,69.72,71.04,1.3200000000000074,1.3200000000000074
464,69.4,71.03,1.6299999999999955,1.6299999999999955
465,69.32,70.96,1.6400000000000006,1.6400000000000006
466,69.18,70.71,1.529999999999987,1.529999999999987
467,69.37,70.64,1.269999999999996,1.269999999999996
468,69.21,70.86,1.6500000000000057,1.6500000000000057
469,69.03,70.75,1.7199999999999989,1.7199999999999989
470,69.62,70.89,1.269999999999996,1.269999999999996
471,69.03,70.69,1.6599999999999966,1.6599999999999966
472,68.91,70.7,1.7900000000000063,1.7900000000000063
473,69.03,70.25,1.2199999999999989,1.2199999999999989
474,69.03,70.45,1.4200000000000017,1.4200000000000017
475,69.17,70.76,1.5900000000000034,1.5900000000000034
476,69.28,70.37,1.0900000000000034,1.0900000000000034
477,69.33,70.62,1.2900000000000063,1.2900000000000063
478,69.52,70.65,1.1300000000000097,1.1300000000000097
479,69.53,70.49,0.9599999999999937,0.9599999999999937
480,69.66,70.7,1.0400000000000063,1.0400000000000063
481,69.05,70.46,1.4099999999999966,1.4099999999999966
482,69.38,70.52,1.1400000000000006,1.1400000000000006
483,69.31,70.83,1.519999999999996,1.519999999999996
484,69.03,70.46,1.4299999999999926,1.4299999999999926
485,69.25,70.81,1.5600000000000023,1.5600000000000023
486,69.47,70.98,1.5100000000000051,1.5100000000000051
487,69.15,70.45,1.2999999999999972,1.2999999999999972
488,69.22,70.51,1.2900000000000063,1.2900000000000063
489,69.4,70.43,1.0300000000000011,1.0300000000000011
490,69.79,70.07,0.2799999999999869,0.2799999999999869
491,69.35,70.72,1.3700000000000045,1.3700000000000045
492,68.98,70.28,1.2999999999999972,1.2999999999999972
493,69.25,70.41,1.1599999999999966,1.1599999999999966
494,69.28,70.42,1.1400000000000006,1.1400000000000006
495,69.08,70.45,1.3700000000000045,1.3700000000000045
496,69.53,70.78,1.25,1.25
497,69.74,69.93,0.19000000000001194,0.19000000000001194
498,69.42,70.71,1.289999999999992,1.289999999999992
499,68.98,70.68,1.7000000000000028,1.7000000000000028
500,69.39,71.02,1.6299999999999955,1.6299999999999955
501,69.48,70.85,1.3699999999999903,1.3699999999999903
502,69.57,70.59,1.0200000000000102,1.0200000000000102
503,69.29,71.21,1.9199999999999875,1.9199999999999875
504,69.11,70.67,1.5600000000000023,1.5600000000000023
505,69.18,70.39,1.2099999999999937,1.2099999999999937
506,69.15,70.33,1.1799999999999926,1.1799999999999926
507,69.02,70.15,1.1300000000000097,1.1300000000000097
508,69.06,70.35,1.289999999999992,1.289999999999992
509,68.8,70.32,1.519999999999996,1.519999999999996
510,68.71,70.63,1.9200000000000017,1.9200000000000017
511,69.52,70.5,0.980000000000004,0.980000000000004
