Frame,Angle_deg
1,21.15097866051348
2,20.944745686273574
3,20.917286466825487
4,20.985676335030107
5,21.863353411596226
6,20.82172043557001
7,21.18915761841728
8,20.096877357883557
9,20.680820395903588
10,20.21144086446087
11,21.249066550251133
12,20.497252908711125
13,20.740451032844568
14,19.992043689336793
15,20.763357893433962
16,20.73758971265751
17,20.6565425172155
18,20.240670397869387
19,20.826218864042588
20,19.9139755229461
21,19.611047159619662
22,21.450458506436277
23,19.790973158989246
24,20.29852680806763
25,20.85553368051923
26,20.124334186546694
27,20.103183045843995
28,21.033116511411112
29,20.870352929622275
30,21.77569278011971
31,21.916465963085994
32,21.189753388517836
33,21.801703350772264
34,20.55583081139898
35,21.022727359654176
36,20.613311901513065
37,21.29442468014217
38,21.23347092860325
39,21.29102725623365
40,20.90496819573231
41,19.79767556992686
42,20.82891643000878
43,20.42857100155545
44,19.95023849169422
45,20.07181079796033
46,19.983925554550797
47,18.781513217325692
48,19.099800555688553
49,19.818348718182758
50,20.390920711088658
51,21.233720807548547
52,20.186326502094765
53,20.462834136650038
54,20.749437895841798
55,20.95826834221745
56,21.19339770912636
57,19.379675100820023
58,18.81637678535105
59,20.05384231668804
60,19.16280959758111
61,19.304700615090635
62,18.09768552196586
63,19.42773122665406
64,19.44296337907319
65,20.144004901523477
66,18.355607185227846
67,20.89640286418653
68,20.365069292729828
69,20.452530615719542
70,20.16016876476262
71,19.85546777886247
72,20.722783098422216
73,21.99774767760134
74,19.947128118464065
75,21.117997986574114
76,20.52119987642665
77,20.504513438697618
78,20.919325312288702
79,21.090270962849825
80,20.181613691064754
81,20.417591632332844
82,21.036518507415998
83,20.304908628098232
84,20.8152026266931
85,20.29421292495129
86,20.34606750999477
87,21.96534921694199
88,22.638588468284397
89,21.081603614323477
90,20.766688328591645
91,21.545901670526963
92,21.530218279605105
93,21.51308625608511
94,21.382057035933766
95,21.41946040650594
96,21.676231000128546
97,21.17293859143885
98,22.45760804318031
99,22.061803696694152
100,22.6118828273656
101,21.704581858653803
102,22.397077088329738
103,20.78348175755364
104,21.999528121904863
105,21.31988729037806
106,21.742638049911477
107,21.48624556136671
108,21.534712713797358
109,22.54923913157183
110,21.741514738354226
111,20.539774519676683
112,21.041599986985602
113,20.333260610460574
114,20.631852671255217
115,19.276955596514412
116,19.18972574128531
117,20.113151004331154
118,19.575236302812765
119,19.679068561090748
120,18.515103318720165
121,18.85902188943826
122,20.400273725726617
123,19.368758441246676
124,18.505458655890806
125,19.51081471239195
126,20.6051367796172
127,20.168068977437695
128,20.332505016220836
129,21.04618308763082
130,21.454319168439053
131,20.859638849281623
132,20.292087990025987
133,20.3453401517625
134,22.226345414054684
135,21.164690623880094
136,22.150090256797277
137,21.91831677180588
138,21.943977974515033
139,21.343589222871863
140,21.950045954831875
141,21.73705310318636
142,21.044537209016855
143,21.067106369592356
144,21.904555311453855
145,23.16548441992177
146,21.599199764995813
147,21.343717777391063
148,20.55503251106115
149,20.27059086395213
150,20.189671630554514
151,19.538825741511314
152,20.141806033234047
153,21.24206604444596
154,19.890407364253626
155,20.578385431505026
156,19.711636891794736
157,20.273127817243328
158,19.75644423413635
159,20.46123636157886
160,20.605227886527853
161,19.460586949141312
162,20.90888023711064
163,21.089613974106012
164,21.534975304782773
165,19.823798894387746
166,22.159644168670138
167,22.30148756841686
168,21.580390369259238
169,21.455301105957115
170,20.711053356648257
171,23.004468382557253
172,20.83469170205723
173,19.623582819753004
174,20.840794830951427
175,20.13557352598707
176,19.87838541536695
177,21.144028238620418
178,20.79594623197348
179,21.449758718047303
180,22.07670254611108
181,21.08797310936776
182,19.82552937254983
183,21.469993812122937
184,21.134982898008417
185,21.554197575981092
186,22.067300330528965
187,22.14644265678666
188,21.530069211901445
189,20.751247390013567
190,19.09288081386806
191,19.001005122672634
192,20.70367303359135
193,19.787221515579464
194,21.330797015758122
195,20.827397744007644
196,21.552596390215534
197,20.75814441911764
198,20.92985594694104
199,21.737110181668157
200,20.37242538855225
201,21.83882088748177
202,21.352994147650502
203,21.425785865417957
204,19.72725293912411
205,21.929825311073504
206,20.02922256647973
207,20.61322543703286
208,20.992677426291248
209,19.062500127354703
210,18.921965109489378
211,19.764587832620066
212,18.985326050675873
213,18.999106708166927
214,18.36066002346024
215,19.13830130076018
216,18.04225682894546
217,19.951593568389136
218,19.048671260954144
219,18.35005389751062
220,19.8931810581672
221,20.032143724340525
222,19.07114334508181
223,20.52714993337694
224,20.162708190804814
225,19.930302898470863
226,20.194330776533057
227,20.113681491208066
228,19.72536865494892
229,20.750810855451718
230,20.140582510576408
231,17.59398224039224
232,18.068747055532853
233,18.192967242205906
234,19.476057200881453
235,19.457261125061947
236,20.036009202004852
237,18.70534068564985
238,18.711947537017327
239,19.017593381013807
240,18.642827840841825
241,18.33528989425732
242,19.003541798607255
243,19.40793957966352
244,19.387513449403542
245,20.14954720021578
246,19.786322533167397
247,19.8998750368919
248,20.265229649174756
249,18.03351610113
250,17.83331972638959
251,20.59373490977245
252,18.573007227616248
253,20.827543390406383
254,20.279916642465775
255,18.673079235353367
256,18.946050088691447
257,18.945305088521117
258,19.21710348581723
259,19.686289621399936
260,19.490279688446485
261,19.69104005099473
262,19.121612429649222
263,18.547636321327573
264,20.0275963545248
265,19.114128709936526
266,19.795730574502542
267,18.99012060185222
268,20.888435348854152
269,20.856071017157475
270,20.371571579911393
271,20.57154016647902
272,19.843740331295674
273,20.50584869538649
274,19.25838851656849
275,19.7624959500256
276,18.33154083509324
277,20.244686314334707
278,18.281051996887584
279,20.647886585228136
280,19.304406809274507
281,19.685907965164112
282,20.417827429404788
283,19.474137628538667
284,20.920670511752515
285,19.92156895342258
286,19.72829964376701
287,21.379837512791
288,20.857181192088767
289,20.724336219997376
290,20.853792548667787
291,19.548404658672656
292,20.029725599287385
293,20.154884205884102
294,20.178568198250783
295,20.723488039121552
296,19.53704879820569
297,20.32411444893521
298,20.269517768535753
299,20.894428975731316
300,20.46314319453169
301,20.45675230715982
302,21.39994630663779
303,19.431936786882652
304,20.08980244325377
305,21.178305240061743
306,20.85021931784063
307,20.8623498894785
308,21.224996655494184
309,20.174573697912944
310,20.837319611001067
311,20.416506934537864
