Frame,Angle_deg
1,31.939494008928683
2,29.841064101560203
3,30.77391131876589
4,30.284574988830464
5,30.584323179617318
6,30.239616602095214
7,28.519297269518606
8,27.69191852094231
9,28.53634921307332
10,27.031320380465726
11,28.18979607957432
12,29.056301553523195
13,30.014638880511765
14,31.73518196290854
15,29.44829667073921
16,30.70038649215973
17,30.199951565329034
18,29.941546247371317
19,29.68110723952689
20,28.97680696623395
21,30.637996959914894
22,30.802902346011045
23,29.915399419520426
24,29.196397394023386
25,28.797929383352944
26,30.027157839735345
27,29.453219898434703
28,29.321977217368
29,30.19880282647153
30,28.3382441913613
31,29.72237964053948
32,29.690668594751468
33,30.42055904506065
34,31.515383107048272
35,29.47365547937895
36,31.304565167812825
37,29.431552907870003
38,30.222440985770593
39,31.275311236847884
40,29.847914417455954
41,30.84539876312652
42,29.310726192754167
43,29.89095559046442
44,29.66961055442425
45,28.99903788699512
46,29.182441953017154
47,27.711496589284057
48,29.427750624362435
49,29.176654315774137
50,29.779424688834965
51,30.209955287230198
52,28.66019506389061
53,29.4924781590104
54,26.918392412923186
55,28.34217072720552
56,27.493065337727437
57,27.81779440940679
58,27.823538597331233
59,29.105133498752753
60,29.18879113165478
61,29.734656039101136
62,30.583309880001675
63,29.096633261458667
64,28.473327723616492
65,31.42905254697248
66,29.16520178168566
67,30.50897140725607
68,29.132458493269333
69,30.552391926569836
70,29.035082599570003
71,29.09706272552182
72,27.93256806593956
73,29.255092009119014
74,29.095752981866784
75,30.994895728422037
76,28.495816132781048
77,29.643068713081565
78,31.694479412671534
79,30.231619304707525
80,28.95167911254084
81,29.2910415268997
82,29.85609931972958
83,28.648974889357476
84,28.758291342829416
85,30.396150570828592
86,28.29950346854827
87,29.583911419859493
88,28.488493107041965
89,30.115898407859476
90,31.737939086959315
91,30.152300099978426
92,30.772691410144496
93,29.90194789290325
94,30.45829412052986
95,30.737189778803724
96,30.342760869928657
97,32.3236404701302
98,30.38973374277347
99,30.811523895297807
100,31.32233908278974
101,28.88961768418407
102,30.48894052334947
103,30.98579308417438
104,31.400314011412163
105,30.42805977254553
106,32.32482450175166
107,30.849994585045863
108,30.269340722863465
109,30.85758906364789
110,31.948284923420836
111,33.503468298923515
112,33.53970340589819
113,30.689557659734117
114,32.38931903924989
115,32.96553561708798
116,31.175341956368985
117,30.567166490015175
118,32.296467176889
119,31.317055553734107
120,31.478151422300087
121,31.545529299563597
122,31.315735553075545
123,30.46134432710032
124,30.59279954354124
125,31.314033502709478
126,29.742847176624547
127,31.38010775451486
128,30.969909906833227
129,31.258176561823067
130,31.014472286787758
131,31.516124334598917
132,31.86861304041658
133,30.096519630802636
134,30.932680352688536
135,29.584897816465794
136,30.65081214563865
137,30.11415722211282
138,28.70728846774245
139,29.97532850991784
140,31.325394826405777
141,31.44003758164277
142,31.237097040810937
143,30.42027382053489
144,30.618386744897002
145,29.814514795881784
146,28.966311657188527
147,29.66844999669014
148,30.551899500310792
149,28.900283960758703
150,30.880491438261004
151,28.78585850095378
152,30.891380073735295
153,31.07261272941189
154,29.890496864821035
155,31.873307401667414
156,29.289695768146167
157,31.52327733528868
158,29.156404013521573
159,29.057097836920825
160,29.160339592771848
161,26.396611714634584
162,28.726708559329722
163,30.613399790078002
164,29.819681766984274
165,30.487806434901135
166,31.43427818844971
167,30.416276492989528
168,30.24812793493929
169,29.367245405412202
170,30.148941368005175
171,29.02490597118624
172,29.199916034927682
173,28.200222592049464
174,29.28789796181634
175,29.14718485592096
176,28.916180418618485
177,29.26091284406502
178,30.278467154829077
179,30.116946320779558
180,29.884071174317743
181,30.476492080046448
182,31.21516468497577
183,28.762886898226693
184,30.31943973059781
185,29.89908378457273
186,30.575074092931242
187,30.935777097447453
188,29.878602727698226
189,30.176969394657764
190,28.31613832925716
191,30.486849242268697
192,30.71739722308385
193,28.815145630986564
194,29.231635895526153
195,28.79018299798117
196,27.267190612171696
197,28.585406326378823
198,27.235950585738628
199,29.324186050222373
200,28.99451122299843
201,28.700093141526313
202,28.410517532382237
203,27.87247449901863
204,28.76845174770528
205,26.939683494575974
206,27.92929749601807
207,27.690778609444653
208,29.57838610649923
209,29.127275469009493
210,31.217692492382554
211,30.323190344486427
212,27.468364028634902
213,28.60900992730946
214,28.264966120939278
215,28.157403550255943
216,29.312732305417498
217,29.306414019489786
218,30.24767592229264
219,30.85092941915517
220,28.720028458883792
221,29.58959797932867
222,28.990957446065913
223,27.493437885550602
224,30.187928823515666
225,30.896289220712347
226,30.67690407771102
227,28.907222033674742
228,30.237983310961067
229,30.848680753365855
230,30.120733122961102
231,30.246569626898356
232,30.703791727714677
233,30.02726577801661
234,30.05724898759518
235,30.671069100632774
236,30.43409243772997
237,30.201301074404856
238,30.324600074194745
239,29.2151029391429
240,30.493645876717636
241,31.93981828761889
242,31.456669813389798
243,30.641696239992594
244,31.49561860562982
245,30.70956497525633
246,30.381692527881945
247,31.072668600163034
248,31.333765848683296
249,32.647382182609704
250,31.750543961922098
251,31.24041856399756
252,31.204403577393588
253,30.566312165469984
254,31.756530615140893
255,28.923705954689332
256,29.891050430236376
257,30.940111533660883
258,30.535023461700344
259,31.49751992508381
260,31.057822437694206
261,30.198050835230127
262,28.91120600147135
263,30.60070481413529
264,29.50800586161378
265,29.713478841964687
266,29.54607441627043
267,28.20290067189511
268,29.367105875608956
269,28.557222104116942
270,28.22868904055149
271,30.52670952038793
272,29.70111172280708
273,29.62411793412911
274,29.764453028430566
275,30.19848734168502
276,29.79392612470868
277,29.901859265799292
278,30.048947448022446
279,28.22469614376576
280,30.620172386784397
281,30.830392819566534
282,28.285571523225464
283,29.946773073032762
284,28.680278013320205
285,27.83120288058522
286,28.604850816723353
287,29.419973147646047
288,29.034755260342777
289,30.71717489038613
290,27.124294502167626
291,29.76787265426945
292,28.141165279737127
293,29.742842037185643
294,30.58613117648177
295,30.607938955879362
296,30.04161784222422
297,30.308319596872156
298,28.67688154521037
299,28.01732436931127
300,30.350849775224148
301,31.025776963599142
302,29.347156135457947
303,29.663686634967622
304,29.868616435519947
305,31.102311304619175
306,30.284898543910035
307,30.526753640553434
308,29.907652409136464
309,29.251567195857927
310,30.204750680761364
311,29.95358143989287
312,29.9695681763329
313,28.772596343542464
314,30.222227719333016
315,29.652449648186003
316,30.147900141751883
317,30.09691287938077
318,29.792297751675257
319,30.027143254312175
320,30.633458969988606
321,31.95600263683903
322,31.21779435071399
323,30.730466281868097
324,31.19040511045314
325,29.984414208246317
326,30.033772575856702
327,28.591288471574096
328,31.084334887135256
329,31.13874060682638
330,28.582989173638698
331,29.933676200771245
332,28.746739783708627
333,30.06156284601878
334,28.66840285893471
335,30.666727165467368
336,28.347134479856432
337,28.203346830822497
338,26.671452667259192
339,27.13765069952835
340,27.0373658467626
341,27.55729918567772
342,28.394673416896868
343,28.788391023019457
344,28.12725697019476
345,27.573328213923073
346,28.596714158292816
347,31.638191672341442
348,28.12206314507284
349,28.41590083925901
